WallIDX	Tgt	Prj	Chrg	Value
46	w	al	2	-2.1968e-31
46	w	al	3	-1.6583e-30
46	w	d	0	0
46	w	d	1	1.79582e-35
46	w	n	0	0
46	w	n	1	-1.15909e-32
46	w	n	2	-1.00641e-31
46	w	n	3	-9.62976e-31
46	w	w	0	0
46	w	w	1	-4.2205e-31
46	w	w	2	-1.46698e-30
46	w	w	3	-6.29506e-30
47	al	al	0	0.00196259
47	al	al	1	0.0606162
47	al	al	2	0.172267
47	al	al	3	0.307809
47	al	d	0	3.1293e-05
47	al	d	1	0.0120273
47	al	n	0	0.00194418
47	al	n	1	0.0639119
47	al	n	2	0.181966
47	al	n	3	0.321003
47	al	w	0	1.77289e-25
47	al	w	1	0.00311735
47	al	w	2	0.0193066
47	al	w	3	0.0624925
47	n	al	0	0.00366217
47	n	al	1	0.0492956
47	n	al	2	0.120236
47	n	al	3	0.193154
47	n	d	0	0.00111592
47	n	d	1	0.0134516
47	n	n	0	0.00518094
47	n	n	1	0.0582746
47	n	n	2	0.133878
47	n	n	3	0.205884
47	n	w	0	2.82777e-06
47	n	w	1	0.00255411
47	n	w	2	0.0132997
47	n	w	3	0.0373648
47	w	al	0	0
47	w	al	1	-2.91496e-31
47	w	al	2	-4.62783e-30
47	w	al	3	-3.20668e-29
47	w	d	0	0
47	w	d	1	3.71063e-34
47	w	n	0	0
47	w	n	1	-1.03185e-31
47	w	n	2	-2.741e-30
47	w	n	3	-1.90153e-29
47	w	w	0	0
47	w	w	1	-3.10607e-30
47	w	w	2	-2.2525e-29
47	w	w	3	-9.45436e-29
48	al	al	0	0.00192991
48	al	al	1	0.0818178
48	al	al	2	0.242086
48	al	al	3	0.405265
48	al	d	0	3.09008e-05
48	al	d	1	0.016538
48	al	n	0	0.00192258
48	al	n	1	0.0864801
48	al	n	2	0.253788
48	al	n	3	0.416478
48	al	w	0	5.06938e-26
48	al	w	1	0.00422429
48	al	w	2	0.0408451
48	al	w	3	0.108433
48	n	al	0	0.0037247
48	n	al	1	0.0671254
48	n	al	2	0.162433
48	n	al	3	0.250364
48	n	d	0	0.00114273
48	n	d	1	0.0182829
48	n	n	0	0.00529893
48	n	n	1	0.0788792
48	n	n	2	0.17602
48	n	n	3	0.261438
48	n	w	0	2.84727e-06
48	n	w	1	0.00357791
48	n	w	2	0.0261633
48	n	w	3	0.0646516
48	w	al	0	0
48	w	al	1	7.24525e-31
48	w	al	2	3.2864e-29
48	w	al	3	1.53747e-28
48	w	d	0	0
48	w	d	1	3.21957e-25
48	w	n	0	0
48	w	n	1	2.63838e-31
48	w	n	2	1.94775e-29
48	w	n	3	9.29802e-29
48	w	w	0	0
48	w	w	1	7.74605e-30
48	w	w	2	1.0639e-28
48	w	w	3	3.30703e-28
49	al	al	0	0.00230361
49	al	al	1	0.0696928
49	al	al	2	0.192864
49	al	al	3	0.33568
49	al	d	0	3.65459e-05
49	al	d	1	0.0138536
49	al	n	0	0.00226657
49	al	n	1	0.0733749
49	al	n	2	0.203366
49	al	n	3	0.349335
49	al	w	0	1.23198e-25
49	al	w	1	0.00366289
49	al	w	2	0.0241664
49	al	w	3	0.0724601
49	n	al	0	0.00412156
49	n	al	1	0.054054
49	n	al	2	0.12739
49	n	al	3	0.20087
49	n	d	0	0.00124479
49	n	d	1	0.0146697
49	n	n	0	0.00578852
49	n	n	1	0.0635565
49	n	n	2	0.14072
49	n	n	3	0.213011
49	n	w	0	3.22371e-06
49	n	w	1	0.00287727
49	n	w	2	0.0156012
49	n	w	3	0.0412469
49	w	al	0	0
49	w	al	1	1.13447e-30
49	w	al	2	2.32241e-29
49	w	al	3	1.31673e-28
49	w	d	0	0
49	w	d	1	-5.96577e-25
49	w	n	0	0
49	w	n	1	3.86983e-31
49	w	n	2	1.37352e-29
49	w	n	3	7.8457e-29
49	w	w	0	0
49	w	w	1	1.20373e-29
49	w	w	2	9.78966e-29
49	w	w	3	3.71357e-28
50	al	al	0	0.00274299
50	al	al	1	0.062963
50	al	al	2	0.161083
50	al	al	3	0.281127
50	al	d	0	4.33476e-05
50	al	d	1	0.0123942
50	al	n	0	0.00268475
50	al	n	1	0.066161
50	al	n	2	0.169879
50	al	n	3	0.293661
50	al	w	0	-1.19933e-26
50	al	w	1	0.00332502
50	al	w	2	0.0173261
50	al	w	3	0.053658
50	n	al	0	0.00474562
50	n	al	1	0.047746
50	n	al	2	0.106536
50	n	al	3	0.168013
50	n	d	0	0.00142265
50	n	d	1	0.0129399
50	n	n	0	0.00662454
50	n	n	1	0.056197
50	n	n	2	0.119162
50	n	n	3	0.180351
50	n	w	0	3.75121e-06
50	n	w	1	0.00252683
50	n	w	2	0.0112164
50	n	w	3	0.0303129
50	w	al	0	0
50	w	al	1	-8.30888e-32
50	w	al	2	-1.11919e-30
50	w	al	3	-7.09438e-30
50	w	d	0	0
50	w	d	1	-3.05524e-25
50	w	n	0	0
50	w	n	1	-2.74761e-32
50	w	n	2	-6.47035e-31
50	w	n	3	-4.22483e-30
50	w	w	0	0
50	w	w	1	-8.78586e-31
50	w	w	2	-5.3496e-30
50	w	w	3	-2.13227e-29
51	al	al	0	0.00292761
51	al	al	1	0.0802063
51	al	al	2	0.210382
51	al	al	3	0.352136
51	al	d	0	4.64133e-05
51	al	d	1	0.0160356
51	al	n	0	0.00287784
51	al	n	1	0.0844606
51	al	n	2	0.221286
51	al	n	3	0.365337
51	al	w	0	1.34406e-24
51	al	w	1	0.00425356
51	al	w	2	0.0299858
51	al	w	3	0.080719
51	n	al	0	0.00520709
51	n	al	1	0.0613055
51	n	al	2	0.135739
51	n	al	3	0.207978
51	n	d	0	0.00157061
51	n	d	1	0.0165987
51	n	n	0	0.00730536
51	n	n	1	0.071833
51	n	n	2	0.148873
51	n	n	3	0.219755
51	n	w	0	4.08028e-06
51	n	w	1	0.00332086
51	n	w	2	0.0185948
51	n	w	3	0.0453969
51	w	al	0	0
51	w	al	1	8.73744e-31
51	w	al	2	2.38155e-29
51	w	al	3	1.09466e-28
51	w	d	0	0
51	w	d	1	-1.09692e-25
51	w	n	0	0
51	w	n	1	2.96447e-31
51	w	n	2	1.41163e-29
51	w	n	3	6.56822e-29
51	w	w	0	0
51	w	w	1	9.26532e-30
51	w	w	2	8.66133e-29
51	w	w	3	2.81603e-28
52	al	al	0	0.00289122
52	al	al	1	0.0955937
52	al	al	2	0.257694
52	al	al	3	0.416628
52	al	d	0	4.5962e-05
52	al	d	1	0.0193005
52	al	n	0	0.00285257
52	al	n	1	0.100817
52	al	n	2	0.269716
52	al	n	3	0.427808
52	al	w	0	-8.48127e-25
52	al	w	1	0.00546685
52	al	w	2	0.0458749
52	al	w	3	0.113623
52	n	al	0	0.00526271
52	n	al	1	0.0733705
52	n	al	2	0.163085
52	n	al	3	0.244386
52	n	d	0	0.00159532
52	n	d	1	0.019714
52	n	n	0	0.0074136
52	n	n	1	0.0855457
52	n	n	2	0.17604
52	n	n	3	0.25498
52	n	w	0	4.09445e-06
52	n	w	1	0.0042703
52	n	w	2	0.0275526
52	n	w	3	0.0641624
52	w	al	0	0
52	w	al	1	-1.14418e-29
52	w	al	2	-3.89313e-28
52	w	al	3	-1.65139e-27
52	w	d	0	0
52	w	d	1	1.38796e-24
52	w	n	0	0
52	w	n	1	-4.78901e-30
52	w	n	2	-2.31177e-28
52	w	n	3	-1.00179e-27
52	w	w	0	0
52	w	w	1	-1.01798e-28
52	w	w	2	-1.21628e-27
52	w	w	3	-3.5067e-27
53	al	al	0	0.00286768
53	al	al	1	0.0738741
53	al	al	2	0.191612
53	al	al	3	0.326976
53	al	d	0	4.53878e-05
53	al	d	1	0.0146885
53	al	n	0	0.00281263
53	al	n	1	0.0777216
53	al	n	2	0.202064
53	al	n	3	0.340588
53	al	w	0	-2.39302e-25
53	al	w	1	0.00392
53	al	w	2	0.0235875
53	al	w	3	0.0690721
53	n	al	0	0.00502822
53	n	al	1	0.0560421
53	n	al	2	0.124622
53	n	al	3	0.193143
53	n	d	0	0.0015119
53	n	d	1	0.0151717
53	n	n	0	0.00703629
53	n	n	1	0.0657441
53	n	n	2	0.137768
53	n	n	3	0.205239
53	n	w	0	3.95779e-06
53	n	w	1	0.00301783
53	n	w	2	0.0150336
53	n	w	3	0.0387125
53	w	al	0	0
53	w	al	1	-1.93046e-30
53	w	al	2	-3.47147e-29
53	w	al	3	-1.93359e-28
53	w	d	0	0
53	w	d	1	6.75797e-25
53	w	n	0	0
53	w	n	1	-6.46429e-31
53	w	n	2	-2.04585e-29
53	w	n	3	-1.15172e-28
53	w	w	0	0
53	w	w	1	-2.0441e-29
53	w	w	2	-1.49721e-28
53	w	w	3	-5.58719e-28
54	al	al	0	0.00247879
54	al	al	1	0.0607391
54	al	al	2	0.160968
54	al	al	3	0.28452
54	al	d	0	3.91704e-05
54	al	d	1	0.0119309
54	al	n	0	0.002426
54	al	n	1	0.0638129
54	al	n	2	0.169755
54	al	n	3	0.297133
54	al	w	0	6.92458e-25
54	al	w	1	0.00320077
54	al	w	2	0.0173051
54	al	w	3	0.0548019
54	n	al	0	0.00428664
54	n	al	1	0.0461745
54	n	al	2	0.106432
54	n	al	3	0.169647
54	n	d	0	0.00128493
54	n	d	1	0.0125204
54	n	n	0	0.00598335
54	n	n	1	0.0543981
54	n	n	2	0.119051
54	n	n	3	0.181956
54	n	w	0	3.38888e-06
54	n	w	1	0.00243154
54	n	w	2	0.0111993
54	n	w	3	0.0308881
54	w	al	0	0
54	w	al	1	5.22546e-30
54	w	al	2	7.30198e-29
54	w	al	3	4.76779e-28
54	w	d	0	0
54	w	d	1	-4.06266e-24
54	w	n	0	0
54	w	n	1	1.72727e-30
54	w	n	2	4.22068e-29
54	w	n	3	2.83969e-28
54	w	w	0	0
54	w	w	1	5.52518e-29
54	w	w	2	3.49038e-28
54	w	w	3	1.42722e-27
55	al	al	0	0.00190841
55	al	al	1	0.0804328
55	al	al	2	0.238382
55	al	al	3	0.401397
55	al	d	0	3.04573e-05
55	al	d	1	0.016194
55	al	n	0	0.00189287
55	al	n	1	0.0849116
55	al	n	2	0.24998
55	al	n	3	0.412859
55	al	w	0	8.18036e-26
55	al	w	1	0.00418752
55	al	w	2	0.0395548
55	al	w	3	0.106241
55	n	al	0	0.00358807
55	n	al	1	0.0645705
55	n	al	2	0.157085
55	n	al	3	0.243125
55	n	d	0	0.00109503
55	n	d	1	0.0175576
55	n	n	0	0.00508257
55	n	n	1	0.0758286
55	n	n	2	0.170482
55	n	n	3	0.254174
55	n	w	0	2.76426e-06
55	n	w	1	0.00345518
55	n	w	2	0.0248449
55	n	w	3	0.0619486
55	w	al	0	0
55	w	al	1	-1.68679e-31
55	w	al	2	-7.37019e-30
55	w	al	3	-3.49996e-29
55	w	d	0	0
55	w	d	1	-1.1606e-33
55	w	n	0	0
55	w	n	1	-6.00971e-32
55	w	n	2	-4.37218e-30
55	w	n	3	-2.1174e-29
55	w	w	0	0
55	w	w	1	-1.79873e-30
55	w	w	2	-2.40452e-29
55	w	w	3	-7.614e-29
56	al	al	0	0.00135545
56	al	al	1	0.123442
56	al	al	2	0.342466
56	al	al	3	0.542575
56	al	d	0	2.24398e-05
56	al	d	1	0.0259368
56	al	n	0	0.00141195
56	al	n	1	0.131312
56	al	n	2	0.354395
56	al	n	3	0.544971
56	al	w	0	3.57064e-26
56	al	w	1	0.010704
56	al	w	2	0.0793008
56	al	w	3	0.182188
56	n	al	0	0.00332266
56	n	al	1	0.112317
56	n	al	2	0.258733
56	n	al	3	0.386003
56	n	d	0	0.00106229
56	n	d	1	0.0282499
56	n	n	0	0.00489042
56	n	n	1	0.128011
56	n	n	2	0.272284
56	n	n	3	0.393042
56	n	w	0	2.38075e-06
56	n	w	1	0.00985644
56	n	w	2	0.0590394
56	n	w	3	0.129195
56	w	al	0	0
56	w	al	1	-1.0909e-30
56	w	al	2	-2.76611e-29
56	w	al	3	-9.25213e-29
56	w	d	0	0
56	w	d	1	-1.77499e-33
56	w	n	0	0
56	w	n	1	-6.66009e-31
56	w	n	2	-1.64293e-29
56	w	n	3	-5.74025e-29
56	w	w	0	0
56	w	w	1	-6.70055e-30
56	w	w	2	-6.68611e-29
56	w	w	3	-1.67986e-28
57	al	al	0	0.00175117
57	al	al	1	0.0374372
57	al	al	2	0.107567
57	al	al	3	0.210219
57	al	d	0	2.76429e-05
57	al	d	1	0.00707336
57	al	n	0	0.0017114
57	al	n	1	0.0392051
57	al	n	2	0.113223
57	al	n	3	0.221084
57	al	w	0	8.9303e-27
57	al	w	1	0.00189908
57	al	w	2	0.00749075
57	al	w	3	0.029685
57	n	al	0	0.00300006
57	n	al	1	0.0296621
57	n	al	2	0.0763228
57	n	al	3	0.131423
57	n	d	0	0.00089736
57	n	d	1	0.00810882
57	n	n	0	0.00418023
57	n	n	1	0.0354848
57	n	n	2	0.0880106
57	n	n	3	0.144204
57	n	w	0	2.37886e-06
57	n	w	1	0.00143139
57	n	w	2	0.00526147
57	n	w	3	0.0178419
57	w	al	0	0
57	w	al	1	-1.95322e-32
57	w	al	2	-1.32118e-31
57	w	al	3	-1.16548e-30
57	w	d	0	0
57	w	d	1	3.78955e-37
57	w	n	0	0
57	w	n	1	-6.42494e-33
57	w	n	2	-6.57336e-32
57	w	n	3	-6.89491e-31
57	w	w	0	0
57	w	w	1	-2.06416e-31
57	w	w	2	-8.76093e-31
57	w	w	3	-4.25972e-30
58	al	al	0	0.00233214
58	al	al	1	0.0277751
58	al	al	2	0.0817413
58	al	al	3	0.152204
58	al	d	0	3.592e-05
58	al	d	1	0.00483913
58	al	n	0	0.00220442
58	al	n	1	0.028616
58	al	n	2	0.085059
58	al	n	3	0.15947
58	al	w	0	-8.2052e-28
58	al	w	1	0.00142581
58	al	w	2	0.00470485
58	al	w	3	0.0154606
58	n	al	0	0.00313826
58	n	al	1	0.0184823
58	n	al	2	0.0476517
58	n	al	3	0.0803167
58	n	d	0	0.00088007
58	n	d	1	0.00492948
58	n	n	0	0.00414946
58	n	n	1	0.0219859
58	n	n	2	0.0549158
58	n	n	3	0.0898602
58	n	w	0	2.70596e-06
58	n	w	1	0.000851014
58	n	w	2	0.00279666
58	n	w	3	0.00801015
58	w	al	0	0
58	w	al	1	-2.60354e-33
58	w	al	2	-8.5911e-33
58	w	al	3	-7.63662e-32
58	w	d	0	0
58	w	d	1	-1.38031e-37
58	w	n	0	0
58	w	n	1	-6.4938e-34
58	w	n	2	-2.14281e-33
58	w	n	3	-4.10077e-32
58	w	w	0	0
58	w	w	1	-2.67895e-32
58	w	w	2	-8.83994e-32
58	w	w	3	-3.37419e-31
59	al	al	0	0.00251932
59	al	al	1	0.0397469
59	al	al	2	0.0995765
59	al	al	3	0.190994
59	al	d	0	3.9175e-05
59	al	d	1	0.00738811
59	al	n	0	0.00241247
59	al	n	1	0.0413422
59	al	n	2	0.104132
59	al	n	3	0.200996
59	al	w	0	-8.38829e-28
59	al	w	1	0.00210491
59	al	w	2	0.00563216
59	al	w	3	0.0229876
59	n	al	0	0.00374693
59	n	al	1	0.0274797
59	n	al	2	0.0634513
59	n	al	3	0.107072
59	n	d	0	0.00108183
59	n	d	1	0.00738619
59	n	n	0	0.00507262
59	n	n	1	0.0325151
59	n	n	2	0.0733596
59	n	n	3	0.118405
59	n	w	0	3.11552e-06
59	n	w	1	0.00138104
59	n	w	2	0.00368692
59	n	w	3	0.0126884
59	w	al	0	0
59	w	al	1	-3.77695e-33
59	w	al	2	-1.01061e-32
59	w	al	3	-1.21377e-31
59	w	d	0	0
59	w	d	1	-3.8262e-49
59	w	n	0	0
59	w	n	1	-1.066e-33
59	w	n	2	-2.85233e-33
59	w	n	3	-6.90133e-32
59	w	w	0	0
59	w	w	1	-3.92972e-32
59	w	w	2	-1.05149e-31
59	w	w	3	-5.12093e-31
60	al	al	0	0.00287384
60	al	al	1	0.0583735
60	al	al	2	0.145386
60	al	al	3	0.256287
60	al	d	0	4.50888e-05
60	al	d	1	0.0113396
60	al	n	0	0.0027855
60	al	n	1	0.0611317
60	al	n	2	0.15302
60	al	n	3	0.268188
60	al	w	0	4.11539e-25
60	al	w	1	0.00312761
60	al	w	2	0.0143983
60	al	w	3	0.0450681
60	n	al	0	0.00465879
60	n	al	1	0.0419703
60	n	al	2	0.0924025
60	n	al	3	0.147003
60	n	d	0	0.00137541
60	n	d	1	0.0113182
60	n	n	0	0.00642252
60	n	n	1	0.0493348
60	n	n	2	0.104045
60	n	n	3	0.158944
60	n	w	0	3.76128e-06
60	n	w	1	0.00222952
60	n	w	2	0.00891191
60	n	w	3	0.0244038
60	w	al	0	0
60	w	al	1	2.63631e-30
60	w	al	2	3.03723e-29
60	w	al	3	1.8872e-28
60	w	d	0	0
60	w	d	1	-4.24083e-25
60	w	n	0	0
60	w	n	1	8.17556e-31
60	w	n	2	1.70026e-29
60	w	n	3	1.12453e-28
60	w	w	0	0
60	w	w	1	2.76867e-29
60	w	w	2	1.47274e-28
60	w	w	3	5.85527e-28
61	al	al	0	0.00249798
61	al	al	1	0.0411388
61	al	al	2	0.103196
61	al	al	3	0.196189
61	al	d	0	3.8968e-05
61	al	d	1	0.00771114
61	al	n	0	0.00240248
61	al	n	1	0.0428707
61	al	n	2	0.108109
61	al	n	3	0.206606
61	al	w	0	3.19276e-25
61	al	w	1	0.00216991
61	al	w	2	0.00636259
61	al	w	3	0.0239769
61	n	al	0	0.00383484
61	n	al	1	0.0291704
61	n	al	2	0.0671497
61	n	al	3	0.11291
61	n	d	0	0.00111664
61	n	d	1	0.00786599
61	n	n	0	0.00522753
61	n	n	1	0.0345494
61	n	n	2	0.0775156
61	n	n	3	0.124693
61	n	w	0	3.15363e-06
61	n	w	1	0.00146809
61	n	w	2	0.00418002
61	n	w	3	0.0135962
61	w	al	0	0
61	w	al	1	-3.58248e-32
61	w	al	2	-1.39205e-31
61	w	al	3	-1.1634e-30
61	w	d	0	0
61	w	d	1	2.78684e-35
61	w	n	0	0
61	w	n	1	-1.04805e-32
61	w	n	2	-5.531e-32
61	w	n	3	-6.6761e-31
61	w	w	0	0
61	w	w	1	-3.74032e-31
61	w	w	2	-1.13274e-30
61	w	w	3	-4.94383e-30
62	al	al	0	0.00120739
62	al	al	1	0.304139
62	al	al	2	0.640628
62	al	al	3	0.885355
62	al	d	0	2.17566e-05
62	al	d	1	0.0531984
62	al	n	0	0.00135175
62	al	n	1	0.315746
62	al	n	2	0.621022
62	al	n	3	0.810469
62	al	w	0	-6.30111e-26
62	al	w	1	0.0649617
62	al	w	2	0.249232
62	al	w	3	0.438431
62	n	al	0	0.00418929
62	n	al	1	0.298449
62	n	al	2	0.570246
62	n	al	3	0.771669
62	n	d	0	0.00140773
62	n	d	1	0.0559313
62	n	n	0	0.0063722
62	n	n	1	0.314978
62	n	n	2	0.565037
62	n	n	3	0.710378
62	n	w	0	2.51366e-06
62	n	w	1	0.0649212
62	n	w	2	0.227242
62	n	w	3	0.383704
62	w	al	0	0
62	w	al	1	-1.58079e-28
62	w	al	2	-1.00547e-27
62	w	al	3	-2.03147e-27
62	w	d	0	0
62	w	d	1	-3.13358e-25
62	w	n	0	0
62	w	n	1	-9.24745e-29
62	w	n	2	-6.49584e-28
62	w	n	3	-1.30316e-27
62	w	w	0	0
62	w	w	1	-4.02628e-28
62	w	w	2	-1.70638e-27
62	w	w	3	-3.02314e-27
63	al	al	0	0.00110387
63	al	al	1	0.694333
63	al	al	2	1.17346
63	al	al	3	1.47832
63	al	d	0	2.1101e-05
63	al	d	1	0.0783347
63	al	n	0	0.00125601
63	al	n	1	0.662853
63	al	n	2	0.99995
63	al	n	3	1.17211
63	al	w	0	5.07903e-26
63	al	w	1	0.292881
63	al	w	2	0.697591
63	al	w	3	1.03736
63	n	al	0	0.00428932
63	n	al	1	0.686682
63	n	al	2	1.1177
63	n	al	3	1.38809
63	n	d	0	0.00147024
63	n	d	1	0.0810107
63	n	n	0	0.00655882
63	n	n	1	0.662821
63	n	n	2	0.95302
63	n	n	3	1.10772
63	n	w	0	2.13953e-06
63	n	w	1	0.293893
63	n	w	2	0.655837
63	n	w	3	0.955434
63	w	al	0	0
63	w	al	1	1.1855e-27
63	w	al	2	3.23836e-27
63	w	al	3	4.74717e-27
63	w	d	0	0
63	w	d	1	-4.65838e-25
63	w	n	0	0
63	w	n	1	7.65868e-28
63	w	n	2	2.02424e-27
63	w	n	3	2.85895e-27
63	w	w	0	0
63	w	w	1	1.93719e-27
63	w	w	2	4.54206e-27
63	w	w	3	6.69172e-27
64	al	al	0	0.00163088
64	al	al	1	0.171307
64	al	al	2	0.41748
64	al	al	3	0.63732
64	al	d	0	2.76257e-05
64	al	d	1	0.0358333
64	al	n	0	0.00175123
64	al	n	1	0.181706
64	al	n	2	0.426502
64	al	n	3	0.624361
64	al	w	0	1.60497e-25
64	al	w	1	0.0198995
64	al	w	2	0.116682
64	al	w	3	0.241413
64	n	al	0	0.00459823
64	n	al	1	0.161097
64	n	al	2	0.336805
64	n	al	3	0.485155
64	n	d	0	0.0014988
64	n	d	1	0.0373342
64	n	n	0	0.00687716
64	n	n	1	0.178502
64	n	n	2	0.348497
64	n	n	3	0.486161
64	n	w	0	3.18823e-06
64	n	w	1	0.0192776
64	n	w	2	0.0944572
64	n	w	3	0.187078
64	w	al	0	0
64	w	al	1	2.25434e-29
64	w	al	2	3.87939e-28
64	w	al	3	1.03809e-27
64	w	d	0	0
64	w	d	1	-5.35417e-26
64	w	n	0	0
64	w	n	1	1.38651e-29
64	w	n	2	2.32488e-28
64	w	n	3	6.68875e-28
64	w	w	0	0
64	w	w	1	1.06867e-28
64	w	w	2	7.88987e-28
64	w	w	3	1.76498e-27
65	al	al	0	0.00268006
65	al	al	1	0.0682542
65	al	al	2	0.178566
65	al	al	3	0.309078
65	al	d	0	4.24577e-05
65	al	d	1	0.0135321
65	al	n	0	0.0026319
65	al	n	1	0.0718147
65	al	n	2	0.188446
65	al	n	3	0.322276
65	al	w	0	-2.20889e-26
65	al	w	1	0.00359723
65	al	w	2	0.0205081
65	al	w	3	0.0630427
65	n	al	0	0.00473706
65	n	al	1	0.0524433
65	n	al	2	0.118381
65	n	al	3	0.185334
65	n	d	0	0.00142688
65	n	d	1	0.0142224
65	n	n	0	0.00663848
65	n	n	1	0.0616605
65	n	n	2	0.131518
65	n	n	3	0.197631
65	n	w	0	3.71923e-06
65	n	w	1	0.00279184
65	n	w	2	0.0133907
65	n	w	3	0.0358386
65	w	al	0	0
65	w	al	1	-1.70879e-31
65	w	al	2	-2.59218e-30
65	w	al	3	-1.66041e-29
65	w	d	0	0
65	w	d	1	1.22167e-25
65	w	n	0	0
65	w	n	1	-5.76455e-32
65	w	n	2	-1.52128e-30
65	w	n	3	-9.88206e-30
65	w	w	0	0
65	w	w	1	-1.81087e-30
65	w	w	2	-1.21621e-29
65	w	w	3	-4.86466e-29
66	al	al	0	0.0025928
66	al	al	1	0.119815
66	al	al	2	0.30891
66	al	al	3	0.48421
66	al	d	0	4.19908e-05
66	al	d	1	0.0247655
66	al	n	0	0.00262279
66	al	n	1	0.126977
66	al	n	2	0.322173
66	al	n	3	0.492629
66	al	w	0	2.75215e-24
66	al	w	1	0.0100255
66	al	w	2	0.0624058
66	al	w	3	0.148535
66	n	al	0	0.00546076
66	n	al	1	0.0981496
66	n	al	2	0.212921
66	n	al	3	0.31305
66	n	d	0	0.00170307
66	n	d	1	0.0249859
66	n	n	0	0.00787437
66	n	n	1	0.112263
66	n	n	2	0.22652
66	n	n	3	0.322563
66	n	w	0	4.07148e-06
66	n	w	1	0.00813353
66	n	w	2	0.0416116
66	n	w	3	0.0942399
66	w	al	0	0
66	w	al	1	3.54285e-30
66	w	al	2	5.83669e-29
66	w	al	3	2.41255e-28
66	w	d	0	0
66	w	d	1	-7.7828e-25
66	w	n	0	0
66	w	n	1	2.05394e-30
66	w	n	2	3.43109e-29
66	w	n	3	1.46357e-28
66	w	w	0	0
66	w	w	1	2.09896e-29
66	w	w	2	1.73794e-28
66	w	w	3	4.67913e-28
67	al	al	0	0.00229643
67	al	al	1	0.149528
67	al	al	2	0.364444
67	al	al	3	0.559598
67	al	d	0	3.81416e-05
67	al	d	1	0.0315733
67	al	n	0	0.0024025
67	al	n	1	0.158857
67	al	n	2	0.375614
67	al	n	3	0.559443
67	al	w	0	-2.32295e-25
67	al	w	1	0.0150005
67	al	w	2	0.0902496
67	al	w	3	0.192931
67	n	al	0	0.00574797
67	n	al	1	0.133481
67	n	al	2	0.276769
67	n	al	3	0.40192
67	n	d	0	0.00184335
67	n	d	1	0.0322475
67	n	n	0	0.00848168
67	n	n	1	0.149795
67	n	n	2	0.289782
67	n	n	3	0.407932
67	n	w	0	4.09748e-06
67	n	w	1	0.0136734
67	n	w	2	0.0677003
67	n	w	3	0.138506
67	w	al	0	0
67	w	al	1	-2.12816e-29
67	w	al	2	-4.44647e-28
67	w	al	3	-1.30212e-27
67	w	d	0	0
67	w	d	1	2.53614e-25
67	w	n	0	0
67	w	n	1	-1.33483e-29
67	w	n	2	-2.65384e-28
67	w	n	3	-8.15684e-28
67	w	w	0	0
67	w	w	1	-1.24211e-28
67	w	w	2	-1.00257e-27
67	w	w	3	-2.32346e-27
68	al	al	0	0.00280877
68	al	al	1	0.0768718
68	al	al	2	0.202666
68	al	al	3	0.342962
68	al	d	0	4.45382e-05
68	al	d	1	0.0153435
68	al	n	0	0.00276177
68	al	n	1	0.0809446
68	al	n	2	0.213391
68	al	n	3	0.356424
68	al	w	0	6.64599e-25
68	al	w	1	0.00406617
68	al	w	2	0.0274141
68	al	w	3	0.0760927
68	n	al	0	0.00500431
68	n	al	1	0.0590062
68	n	al	2	0.131975
68	n	al	3	0.203758
68	n	d	0	0.00151002
68	n	d	1	0.015987
68	n	n	0	0.00702303
68	n	n	1	0.0692084
68	n	n	2	0.145186
68	n	n	3	0.215729
68	n	w	0	3.91928e-06
68	n	w	1	0.0031802
68	n	w	2	0.0172629
68	n	w	3	0.043014
68	w	al	0	0
68	w	al	1	9.01251e-32
68	w	al	2	2.16799e-30
68	w	al	3	1.04671e-29
68	w	d	0	0
68	w	d	1	3.23291e-26
68	w	n	0	0
68	w	n	1	3.06259e-32
68	w	n	2	1.2839e-30
68	w	n	3	6.25874e-30
68	w	w	0	0
68	w	w	1	9.55869e-31
68	w	w	2	8.30989e-30
68	w	w	3	2.825e-29
69	al	al	0	0.00235297
69	al	al	1	0.0761932
69	al	al	2	0.212487
69	al	al	3	0.361315
69	al	d	0	3.74165e-05
69	al	d	1	0.0152478
69	al	n	0	0.00232246
69	al	n	1	0.0803147
69	al	n	2	0.223463
69	al	n	3	0.374114
69	al	w	0	-1.14913e-25
69	al	w	1	0.0039969
69	al	w	2	0.0308425
69	al	w	3	0.085683
69	n	al	0	0.0042938
69	n	al	1	0.0597814
69	n	al	2	0.139757
69	n	al	3	0.217055
69	n	d	0	0.0013023
69	n	d	1	0.0162299
69	n	n	0	0.00605135
69	n	n	1	0.0702035
69	n	n	2	0.153111
69	n	n	3	0.228793
69	n	w	0	3.33803e-06
69	n	w	1	0.0032014
69	n	w	2	0.0194789
69	n	w	3	0.0491708
69	w	al	0	0
69	w	al	1	-8.80403e-31
69	w	al	2	-2.691e-29
69	w	al	3	-1.32347e-28
69	w	d	0	0
69	w	d	1	-3.92651e-25
69	w	n	0	0
69	w	n	1	-3.05661e-31
69	w	n	2	-1.5968e-29
69	w	n	3	-7.95689e-29
69	w	w	0	0
69	w	w	1	-9.36027e-30
69	w	w	2	-9.65927e-29
69	w	w	3	-3.24311e-28
70	al	al	0	0.00107195
70	al	al	1	0.598079
70	al	al	2	1.02918
70	al	al	3	1.35028
70	al	d	0	2.05127e-05
70	al	d	1	0.0746377
70	al	n	0	0.00122005
70	al	n	1	0.580927
70	al	n	2	0.899494
