WallIDX	Tgt	Prj	Chrg	Value
26	n	w	2	0.0078981
26	n	w	3	0.0278922
26	w	al	0	0
26	w	al	1	0
26	w	al	2	0
26	w	al	3	0
26	w	d	0	0
26	w	d	1	0
26	w	n	0	0
26	w	n	1	0
26	w	n	2	0
26	w	n	3	0
26	w	w	0	0
26	w	w	1	0
26	w	w	2	0
26	w	w	3	0
27	al	al	0	0.000751818
27	al	al	1	0.0165359
27	al	al	2	0.0514754
27	al	al	3	0.106039
27	al	d	0	1.64976e-05
27	al	d	1	0.00353162
27	al	n	0	0.000890869
27	al	n	1	0.0183706
27	al	n	2	0.0569105
27	al	n	3	0.115046
27	al	w	0	0
27	al	w	1	0.000529232
27	al	w	2	0.00176684
27	al	w	3	0.00821235
27	n	al	0	0.00372845
27	n	al	1	0.0338634
27	n	al	2	0.0945556
27	n	al	3	0.169938
27	n	d	0	0.00132334
27	n	d	1	0.010299
27	n	n	0	0.00575529
27	n	n	1	0.043043
27	n	n	2	0.115146
27	n	n	3	0.194455
27	n	w	0	1.1784e-06
27	n	w	1	0.00109322
27	n	w	2	0.00364387
27	n	w	3	0.0135125
27	w	al	0	0
27	w	al	1	0
27	w	al	2	0
27	w	al	3	0
27	w	d	0	0
27	w	d	1	0
27	w	n	0	0
27	w	n	1	0
27	w	n	2	0
27	w	n	3	0
27	w	w	0	0
27	w	w	1	0
27	w	w	2	0
27	w	w	3	0
28	al	al	0	0.000856061
28	al	al	1	0.0145251
28	al	al	2	0.0449812
28	al	al	3	0.0873881
28	al	d	0	1.8785e-05
28	al	d	1	0.00306102
28	al	n	0	0.00101439
28	al	n	1	0.0161525
28	al	n	2	0.0497471
28	al	n	3	0.0952751
28	al	w	0	0
28	al	w	1	0.000458004
28	al	w	2	0.00153681
28	al	w	3	0.00578719
28	n	al	0	0.00424542
28	n	al	1	0.0303704
28	n	al	2	0.0832748
28	n	al	3	0.145125
28	n	d	0	0.00150683
28	n	d	1	0.00929077
28	n	n	0	0.0065533
28	n	n	1	0.0388933
28	n	n	2	0.101744
28	n	n	3	0.168984
28	n	w	0	1.34179e-06
28	n	w	1	0.000946422
28	n	w	2	0.00316978
28	n	w	3	0.00984976
28	w	al	0	0
28	w	al	1	0
28	w	al	2	0
28	w	al	3	0
28	w	d	0	0
28	w	d	1	0
28	w	n	0	0
28	w	n	1	0
28	w	n	2	0
28	w	n	3	0
28	w	w	0	0
28	w	w	1	0
28	w	w	2	0
28	w	w	3	0
29	al	al	0	0.000988598
29	al	al	1	0.0223838
29	al	al	2	0.0575552
29	al	al	3	0.116762
29	al	d	0	2.16934e-05
29	al	d	1	0.00490019
29	al	n	0	0.00117144
29	al	n	1	0.0248211
29	al	n	2	0.0636168
29	al	n	3	0.126413
29	al	w	0	0
29	al	w	1	0.000736373
29	al	w	2	0.0019822
29	al	w	3	0.00960676
29	n	al	0	0.0049027
29	n	al	1	0.0440216
29	n	al	2	0.105117
29	n	al	3	0.184204
29	n	d	0	0.00174012
29	n	d	1	0.0132312
29	n	n	0	0.00756789
29	n	n	1	0.0551111
29	n	n	2	0.127693
29	n	n	3	0.2091
29	n	w	0	1.54953e-06
29	n	w	1	0.00152012
29	n	w	2	0.00408771
29	n	w	3	0.0156185
29	w	al	0	0
29	w	al	1	0
29	w	al	2	0
29	w	al	3	0
29	w	d	0	0
29	w	d	1	0
29	w	n	0	0
29	w	n	1	0
29	w	n	2	0
29	w	n	3	0
29	w	w	0	0
29	w	w	1	0
29	w	w	2	0
29	w	w	3	0
30	al	al	0	0.00120539
30	al	al	1	0.0352386
30	al	al	2	0.0919506
30	al	al	3	0.167624
30	al	d	0	2.64506e-05
30	al	d	1	0.00790858
30	al	n	0	0.00142833
30	al	n	1	0.0390005
30	al	n	2	0.100112
30	al	n	3	0.179131
30	al	w	0	0
30	al	w	1	0.00119171
30	al	w	2	0.00638047
30	al	w	3	0.0221273
30	n	al	0	0.00597783
30	n	al	1	0.0663512
30	n	al	2	0.151195
30	n	al	3	0.24528
30	n	d	0	0.00212171
30	n	d	1	0.0196767
30	n	n	0	0.00922748
30	n	n	1	0.0816389
30	n	n	2	0.175215
30	n	n	3	0.269572
30	n	w	0	1.88933e-06
30	n	w	1	0.00245855
30	n	w	2	0.0107458
30	n	w	3	0.032646
30	w	al	0	0
30	w	al	1	0
30	w	al	2	0
30	w	al	3	0
30	w	d	0	0
30	w	d	1	0
30	w	n	0	0
30	w	n	1	0
30	w	n	2	0
30	w	n	3	0
30	w	w	0	0
30	w	w	1	0
30	w	w	2	0
30	w	w	3	0
31	al	al	0	0.00101184
31	al	al	1	0.0246232
31	al	al	2	0.0636795
31	al	al	3	0.126549
31	al	d	0	2.22034e-05
31	al	d	1	0.00542428
31	al	n	0	0.00119898
31	al	n	1	0.0272913
31	al	n	2	0.0701427
31	al	n	3	0.136683
31	al	w	0	0
31	al	w	1	0.000815697
31	al	w	2	0.00270431
31	al	w	3	0.011396
31	n	al	0	0.00501797
31	n	al	1	0.0479116
31	n	al	2	0.113584
31	n	al	3	0.196649
31	n	d	0	0.00178103
31	n	d	1	0.0143541
31	n	n	0	0.00774581
31	n	n	1	0.0597325
31	n	n	2	0.136605
31	n	n	3	0.22168
31	n	w	0	1.58596e-06
31	n	w	1	0.00168361
31	n	w	2	0.00519363
31	n	w	3	0.0181563
31	w	al	0	0
31	w	al	1	0
31	w	al	2	0
31	w	al	3	0
31	w	d	0	0
31	w	d	1	0
31	w	n	0	0
31	w	n	1	0
31	w	n	2	0
31	w	n	3	0
31	w	w	0	0
31	w	w	1	0
31	w	w	2	0
31	w	w	3	0
32	al	al	0	0.000896629
32	al	al	1	0.0308381
32	al	al	2	0.0894401
32	al	al	3	0.170243
32	al	d	0	1.96752e-05
32	al	d	1	0.00687875
32	al	n	0	0.00106246
32	al	n	1	0.0341466
32	al	n	2	0.0974503
32	al	n	3	0.181838
32	al	w	0	0
32	al	w	1	0.00103584
32	al	w	2	0.00605401
32	al	w	3	0.0228115
32	n	al	0	0.0044466
32	n	al	1	0.0587073
32	n	al	2	0.147855
32	n	al	3	0.248381
32	n	d	0	0.00157824
32	n	d	1	0.0174703
32	n	n	0	0.00686385
32	n	n	1	0.0725579
32	n	n	2	0.171786
32	n	n	3	0.272625
32	n	w	0	1.40537e-06
32	n	w	1	0.00213731
32	n	w	2	0.0102528
32	n	w	3	0.0335699
32	w	al	0	0
32	w	al	1	0
32	w	al	2	0
32	w	al	3	0
32	w	d	0	0
32	w	d	1	0
32	w	n	0	0
32	w	n	1	0
32	w	n	2	0
32	w	n	3	0
32	w	w	0	0
32	w	w	1	0
32	w	w	2	0
32	w	w	3	0
33	al	al	0	0.000902049
33	al	al	1	0.0444412
33	al	al	2	0.1363
33	al	al	3	0.242082
33	al	d	0	1.97942e-05
33	al	d	1	0.0100623
33	al	n	0	0.00106889
33	al	n	1	0.0491515
33	al	n	2	0.14676
33	al	n	3	0.254601
33	al	w	0	0
33	al	w	1	0.00151768
33	al	w	2	0.0139436
33	al	w	3	0.0446365
33	n	al	0	0.00447349
33	n	al	1	0.0823368
33	n	al	2	0.208193
33	n	al	3	0.33287
33	n	d	0	0.00158778
33	n	d	1	0.024291
33	n	n	0	0.00690534
33	n	n	1	0.10063
33	n	n	2	0.233049
33	n	n	3	0.35531
33	n	w	0	1.41387e-06
33	n	w	1	0.00313036
33	n	w	2	0.021596
33	n	w	3	0.0622189
33	w	al	0	0
33	w	al	1	0
33	w	al	2	0
33	w	al	3	0
33	w	d	0	0
33	w	d	1	0
33	w	n	0	0
33	w	n	1	0
33	w	n	2	0
33	w	n	3	0
33	w	w	0	0
33	w	w	1	0
33	w	w	2	0
33	w	w	3	0
34	al	al	0	0.00102281
34	al	al	1	0.0425914
34	al	al	2	0.124405
34	al	al	3	0.223296
34	al	d	0	2.24441e-05
34	al	d	1	0.00962937
34	al	n	0	0.00121198
34	al	n	1	0.047111
34	al	n	2	0.134467
34	al	n	3	0.236664
34	al	w	0	0
34	al	w	1	0.00145216
34	al	w	2	0.0108358
34	al	w	3	0.0366723
34	n	al	0	0.00507236
34	n	al	1	0.0791236
34	n	al	2	0.19411
34	n	al	3	0.311195
34	n	d	0	0.00180033
34	n	d	1	0.0233635
34	n	n	0	0.00782977
34	n	n	1	0.0968127
34	n	n	2	0.21918
34	n	n	3	0.334484
34	n	w	0	1.60315e-06
34	n	w	1	0.00299532
34	n	w	2	0.0173998
34	n	w	3	0.0522852
34	w	al	0	0
34	w	al	1	0
34	w	al	2	0
34	w	al	3	0
34	w	d	0	0
34	w	d	1	0
34	w	n	0	0
34	w	n	1	0
34	w	n	2	0
34	w	n	3	0
34	w	w	0	0
34	w	w	1	0
34	w	w	2	0
34	w	w	3	0
35	al	al	0	0.0011916
35	al	al	1	0.0463269
35	al	al	2	0.130689
35	al	al	3	0.228765
35	al	d	0	2.6148e-05
35	al	d	1	0.0105036
35	al	n	0	0.00141199
35	al	n	1	0.0512315
35	al	n	2	0.140961
35	al	n	3	0.242022
35	al	w	0	0
35	al	w	1	0.00158448
35	al	w	2	0.0124776
35	al	w	3	0.0387104
35	n	al	0	0.00590945
35	n	al	1	0.0856124
35	n	al	2	0.20155
35	n	al	3	0.317557
35	n	d	0	0.00209744
35	n	d	1	0.0252365
35	n	n	0	0.00912192
35	n	n	1	0.104522
35	n	n	2	0.226507
35	n	n	3	0.340646
35	n	w	0	1.86772e-06
35	n	w	1	0.00326802
35	n	w	2	0.0196166
35	n	w	3	0.0548737
35	w	al	0	0
35	w	al	1	0
35	w	al	2	0
35	w	al	3	0
35	w	d	0	0
35	w	d	1	0
35	w	n	0	0
35	w	n	1	0
35	w	n	2	0
35	w	n	3	0
35	w	w	0	0
35	w	w	1	0
35	w	w	2	0
35	w	w	3	0
36	al	al	0	0.00130058
36	al	al	1	0.0553581
36	al	al	2	0.158739
36	al	al	3	0.264909
36	al	d	0	2.85393e-05
36	al	d	1	0.0126172
36	al	n	0	0.00154112
36	al	n	1	0.0611933
36	al	n	2	0.169949
36	al	n	3	0.276162
36	al	w	0	0
36	al	w	1	0.00190438
36	al	w	2	0.019806
36	al	w	3	0.0547941
36	n	al	0	0.00644987
36	n	al	1	0.1013
36	n	al	2	0.234761
36	n	al	3	0.359116
36	n	d	0	0.00228926
36	n	d	1	0.0297649
36	n	n	0	0.00995613
36	n	n	1	0.123159
36	n	n	2	0.259212
36	n	n	3	0.380446
36	n	w	0	2.03852e-06
36	n	w	1	0.00392732
36	n	w	2	0.0295117
36	n	w	3	0.0748091
36	w	al	0	0
36	w	al	1	0
36	w	al	2	0
36	w	al	3	0
36	w	d	0	0
36	w	d	1	0
36	w	n	0	0
36	w	n	1	0
36	w	n	2	0
36	w	n	3	0
36	w	w	0	0
36	w	w	1	0
36	w	w	2	0
36	w	w	3	0
37	al	al	0	0.00130652
37	al	al	1	0.0747081
37	al	al	2	0.204211
37	al	al	3	0.326837
37	al	d	0	2.86697e-05
37	al	d	1	0.0168301
37	al	n	0	0.00154817
37	al	n	1	0.0818336
37	al	n	2	0.216941
37	al	n	3	0.334659
37	al	w	0	0
37	al	w	1	0.00413839
37	al	w	2	0.031686
37	al	w	3	0.0823523
37	n	al	0	0.00647936
37	n	al	1	0.128256
37	n	al	2	0.288598
37	n	al	3	0.430323
37	n	d	0	0.00229972
37	n	d	1	0.0353659
37	n	n	0	0.0100016
37	n	n	1	0.151667
37	n	n	2	0.312231
37	n	n	3	0.448641
37	n	w	0	2.04784e-06
37	n	w	1	0.00735954
37	n	w	2	0.0455525
37	n	w	3	0.108967
37	w	al	0	0
37	w	al	1	0
37	w	al	2	0
37	w	al	3	0
37	w	d	0	0
37	w	d	1	0
37	w	n	0	0
37	w	n	1	0
37	w	n	2	0
37	w	n	3	0
37	w	w	0	0
37	w	w	1	0
37	w	w	2	0
37	w	w	3	0
38	al	al	0	0.00125822
38	al	al	1	0.0470073
38	al	al	2	0.130292
38	al	al	3	0.226921
38	al	d	0	2.76099e-05
38	al	d	1	0.0106628
38	al	n	0	0.00149094
38	al	n	1	0.051982
38	al	n	2	0.140551
38	al	n	3	0.240279
38	al	w	0	0
38	al	w	1	0.00160858
38	al	w	2	0.0123737
38	al	w	3	0.0378895
38	n	al	0	0.00623985
38	n	al	1	0.0867943
38	n	al	2	0.201079
38	n	al	3	0.315436
38	n	d	0	0.00221471
38	n	d	1	0.0255777
38	n	n	0	0.00963193
38	n	n	1	0.105926
38	n	n	2	0.226043
38	n	n	3	0.338615
38	n	w	0	1.97214e-06
38	n	w	1	0.00331769
38	n	w	2	0.0194764
38	n	w	3	0.0538562
38	w	al	0	0
38	w	al	1	0
38	w	al	2	0
38	w	al	3	0
38	w	d	0	0
38	w	d	1	0
38	w	n	0	0
38	w	n	1	0
38	w	n	2	0
38	w	n	3	0
38	w	w	0	0
38	w	w	1	0
38	w	w	2	0
38	w	w	3	0
39	al	al	0	0.00107474
39	al	al	1	0.0393386
39	al	al	2	0.111147
39	al	al	3	0.201147
39	al	d	0	2.35836e-05
39	al	d	1	0.00886812
39	al	n	0	0.00127351
39	al	n	1	0.0435231
39	al	n	2	0.120461
39	al	n	3	0.213775
39	al	w	0	0
39	al	w	1	0.00133694
39	al	w	2	0.00887667
39	al	w	3	0.0308856
39	n	al	0	0.00532989
39	n	al	1	0.0734733
39	n	al	2	0.176734
39	n	al	3	0.284971
39	n	d	0	0.00189174
39	n	d	1	0.0217325
39	n	n	0	0.00822731
39	n	n	1	0.0901001
39	n	n	2	0.201432
39	n	n	3	0.308659
39	n	w	0	1.68454e-06
39	n	w	1	0.00275786
39	n	w	2	0.0145159
39	n	w	3	0.0444718
39	w	al	0	0
39	w	al	1	0
39	w	al	2	0
39	w	al	3	0
39	w	d	0	0
39	w	d	1	0
39	w	n	0	0
39	w	n	1	0
39	w	n	2	0
39	w	n	3	0
39	w	w	0	0
39	w	w	1	0
39	w	w	2	0
39	w	w	3	0
40	al	al	0	0.000876362
40	al	al	1	0.0559479
40	al	al	2	0.179111
40	al	al	3	0.300999
40	al	d	0	1.92305e-05
40	al	d	1	0.0127552
40	al	n	0	0.00103845
40	al	n	1	0.0618439
40	al	n	2	0.191002
40	al	n	3	0.310252
40	al	w	0	0
40	al	w	1	0.00192527
40	al	w	2	0.0251284
40	al	w	3	0.0708543
40	n	al	0	0.0043461
40	n	al	1	0.102325
40	n	al	2	0.25888
40	n	al	3	0.400613
40	n	d	0	0.00154256
40	n	d	1	0.0300606
40	n	n	0	0.00670871
40	n	n	1	0.124376
40	n	n	2	0.282965
40	n	n	3	0.420188
40	n	w	0	1.37361e-06
40	n	w	1	0.00397037
40	n	w	2	0.0366982
40	n	w	3	0.0947153
40	w	al	0	0
40	w	al	1	0
40	w	al	2	0
40	w	al	3	0
40	w	d	0	0
40	w	d	1	0
40	w	n	0	0
40	w	n	1	0
40	w	n	2	0
40	w	n	3	0
40	w	w	0	0
40	w	w	1	0
40	w	w	2	0
40	w	w	3	0
41	al	al	0	0.000753634
41	al	al	1	0.0637391
41	al	al	2	0.204575
41	al	al	3	0.338143
41	al	d	0	1.65374e-05
41	al	d	1	0.0144745
41	al	n	0	0.00089302
41	al	n	1	0.0702058
41	al	n	2	0.217317
41	al	n	3	0.345338
41	al	w	0	0
41	al	w	1	0.00271206
41	al	w	2	0.0317811
41	al	w	3	0.0873833
41	n	al	0	0.00373746
41	n	al	1	0.113663
41	n	al	2	0.289029
41	n	al	3	0.443322
41	n	d	0	0.00132654
41	n	d	1	0.0326143
41	n	n	0	0.0057692
41	n	n	1	0.136686
41	n	n	2	0.312655
41	n	n	3	0.46109
41	n	w	0	1.18124e-06
41	n	w	1	0.00520533
41	n	w	2	0.0456809
41	n	w	3	0.115203
41	w	al	0	0
41	w	al	1	0
41	w	al	2	0
41	w	al	3	0
41	w	d	0	0
41	w	d	1	0
41	w	n	0	0
41	w	n	1	0
41	w	n	2	0
41	w	n	3	0
41	w	w	0	0
41	w	w	1	0
41	w	w	2	0
41	w	w	3	0
42	al	al	0	0.000752507
42	al	al	1	0.0225871
42	al	al	2	0.067211
42	al	al	3	0.137773
42	al	d	0	1.65127e-05
42	al	d	1	0.00494777
42	al	n	0	0.000891685
42	al	n	1	0.0250453
42	al	n	2	0.0738863
42	al	n	3	0.148283
42	al	w	0	0
42	al	w	1	0.000743575
42	al	w	2	0.00316352
42	al	w	3	0.0143284
42	n	al	0	0.00373187
42	n	al	1	0.0443748
42	n	al	2	0.118282
42	n	al	3	0.209938
42	n	d	0	0.00132455
42	n	d	1	0.0133332
42	n	n	0	0.00576057
42	n	n	1	0.0555306
42	n	n	2	0.141428
42	n	n	3	0.234767
42	n	w	0	1.17948e-06
42	n	w	1	0.00153497
42	n	w	2	0.00588719
42	n	w	3	0.0221157
42	w	al	0	0
42	w	al	1	0
42	w	al	2	0
42	w	al	3	0
42	w	d	0	0
42	w	d	1	0
42	w	n	0	0
42	w	n	1	0
42	w	n	2	0
42	w	n	3	0
42	w	w	0	0
42	w	w	1	0
42	w	w	2	0
42	w	w	3	0
43	al	al	0	0.000856154
43	al	al	1	0.0145306
43	al	al	2	0.0449901
43	al	al	3	0.0874088
43	al	d	0	1.87871e-05
43	al	d	1	0.00306231
43	al	n	0	0.0010145
43	al	n	1	0.0161586
43	al	n	2	0.0497569
43	al	n	3	0.0952971
43	al	w	0	0
43	al	w	1	0.0004582
43	al	w	2	0.00153712
43	al	w	3	0.00578988
43	n	al	0	0.00424588
43	n	al	1	0.03038
43	n	al	2	0.0832902
43	n	al	3	0.145153
43	n	d	0	0.00150699
43	n	d	1	0.00929354
43	n	n	0	0.006554
43	n	n	1	0.0389047
43	n	n	2	0.101763
43	n	n	3	0.169012
43	n	w	0	1.34193e-06
43	n	w	1	0.000946825
43	n	w	2	0.00317043
43	n	w	3	0.00985383
43	w	al	0	0
43	w	al	1	0
43	w	al	2	0
43	w	al	3	0
43	w	d	0	0
43	w	d	1	0
43	w	n	0	0
43	w	n	1	0
43	w	n	2	0
43	w	n	3	0
43	w	w	0	0
43	w	w	1	0
43	w	w	2	0
43	w	w	3	0
44	al	al	0	0.000989547
44	al	al	1	0.0224402
44	al	al	2	0.0576453
44	al	al	3	0.116973
44	al	d	0	2.17142e-05
44	al	d	1	0.00491338
44	al	n	0	0.00117257
44	al	n	1	0.0248832
44	al	n	2	0.0637163
44	al	n	3	0.126637
44	al	w	0	0
44	al	w	1	0.000738369
44	al	w	2	0.00198539
44	al	w	3	0.00963416
44	n	al	0	0.00490741
44	n	al	1	0.0441195
44	n	al	2	0.105273
44	n	al	3	0.184485
44	n	d	0	0.00174179
44	n	d	1	0.0132595
44	n	n	0	0.00757516
44	n	n	1	0.0552273
44	n	n	2	0.127879
44	n	n	3	0.209388
44	n	w	0	1.55101e-06
44	n	w	1	0.00152424
44	n	w	2	0.00409429
44	n	w	3	0.0156599
44	w	al	0	0
44	w	al	1	0
44	w	al	2	0
44	w	al	3	0
44	w	d	0	0
44	w	d	1	0
44	w	n	0	0
44	w	n	1	0
44	w	n	2	0
44	w	n	3	0
44	w	w	0	0
44	w	w	1	0
44	w	w	2	0
44	w	w	3	0
45	al	al	0	0.00120681
45	al	al	1	0.0353226
45	al	al	2	0.0921791
45	al	al	3	0.167959
45	al	d	0	2.64817e-05
45	al	d	1	0.00792825
45	al	n	0	0.00143001
45	al	n	1	0.0390932
45	al	n	2	0.100354
45	al	n	3	0.179477
45	al	w	0	0
45	al	w	1	0.00119469
45	al	w	2	0.00641017
45	al	w	3	0.0222148
45	n	al	0	0.00598485
45	n	al	1	0.0664971
45	n	al	2	0.151499
45	n	al	3	0.245677
45	n	d	0	0.00212421
45	n	d	1	0.0197188
45	n	n	0	0.00923831
45	n	n	1	0.0818123
45	n	n	2	0.175527
45	n	n	3	0.269963
45	n	w	0	1.89155e-06
45	n	w	1	0.00246468
45	n	w	2	0.0107907
45	n	w	3	0.0327642
45	w	al	0	0
45	w	al	1	0
45	w	al	2	0
45	w	al	3	0
45	w	d	0	0
45	w	d	1	0
45	w	n	0	0
45	w	n	1	0
45	w	n	2	0
45	w	n	3	0
45	w	w	0	0
45	w	w	1	0
45	w	w	2	0
45	w	w	3	0
46	al	al	0	0.00101726
46	al	al	1	0.0251277
46	al	al	2	0.0651752
46	al	al	3	0.128826
46	al	d	0	2.23224e-05
46	al	d	1	0.00554234
46	al	n	0	0.00120541
46	al	n	1	0.0278477
46	al	n	2	0.0717282
46	al	n	3	0.139036
46	al	w	0	0
46	al	w	1	0.000833566
46	al	w	2	0.0028988
46	al	w	3	0.0119908
46	n	al	0	0.00504485
46	n	al	1	0.0487879
46	n	al	2	0.115573
46	n	al	3	0.199344
46	n	d	0	0.00179057
46	n	d	1	0.014607
46	n	n	0	0.00778732
46	n	n	1	0.0607735
46	n	n	2	0.138647
46	n	n	3	0.224335
46	n	w	0	1.59445e-06
46	n	w	1	0.00172043
46	n	w	2	0.00548737
46	n	w	3	0.0189594
46	w	al	0	0
46	w	al	1	0
46	w	al	2	0
46	w	al	3	0
46	w	d	0	0
46	w	d	1	0
46	w	n	0	0
46	w	n	1	0
46	w	n	2	0
46	w	n	3	0
46	w	w	0	0
46	w	w	1	0
46	w	w	2	0
46	w	w	3	0
47	al	al	0	0.000902057
47	al	al	1	0.0384216
47	al	al	2	0.11499
47	al	al	3	0.211006
47	al	d	0	1.97944e-05
47	al	d	1	0.0086535
47	al	n	0	0.0010689
47	al	n	1	0.0425115
47	al	n	2	0.124534
47	al	n	3	0.223963
47	al	w	0	0
47	al	w	1	0.00130446
47	al	w	2	0.00937627
47	al	w	3	0.0334613
47	n	al	0	0.00447353
47	n	al	1	0.0718803
47	n	al	2	0.181846
47	n	al	3	0.296644
47	n	d	0	0.00158779
47	n	d	1	0.0212727
47	n	n	0	0.0069054
47	n	n	1	0.0882076
47	n	n	2	0.206679
47	n	n	3	0.320154
47	n	w	0	1.41388e-06
47	n	w	1	0.00269091
47	n	w	2	0.0152704
47	n	w	3	0.0479497
47	w	al	0	0
47	w	al	1	0
47	w	al	2	0
47	w	al	3	0
47	w	d	0	0
47	w	d	1	0
47	w	n	0	0
47	w	n	1	0
47	w	n	2	0
47	w	n	3	0
47	w	w	0	0
47	w	w	1	0
47	w	w	2	0
47	w	w	3	0
48	al	al	0	0.000908278
48	al	al	1	0.0527925
48	al	al	2	0.166302
48	al	al	3	0.282898
48	al	d	0	1.99309e-05
48	al	d	1	0.0120167
48	al	n	0	0.00107627
48	al	n	1	0.0583634
48	al	n	2	0.177765
48	al	n	3	0.293154
48	al	w	0	0
48	al	w	1	0.0018135
48	al	w	2	0.0217819
48	al	w	3	0.0627993
48	n	al	0	0.00450438
48	n	al	1	0.0968437
48	n	al	2	0.243715
48	n	al	3	0.3798
48	n	d	0	0.00159874
48	n	d	1	0.0284785
48	n	n	0	0.00695303
48	n	n	1	0.117864
48	n	n	2	0.268031
48	n	n	3	0.400255
48	n	w	0	1.42363e-06
48	n	w	1	0.00374002
48	n	w	2	0.0321797
48	n	w	3	0.0847313
48	w	al	0	0
48	w	al	1	0
48	w	al	2	0
48	w	al	3	0
48	w	d	0	0
48	w	d	1	0
48	w	n	0	0
48	w	n	1	0
48	w	n	2	0
48	w	n	3	0
48	w	w	0	0
48	w	w	1	0
48	w	w	2	0
48	w	w	3	0
49	al	al	0	0.00102836
49	al	al	1	0.0435249
49	al	al	2	0.12755
49	al	al	3	0.227673
49	al	d	0	2.2566e-05
49	al	d	1	0.00984784
49	al	n	0	0.00121856
49	al	n	1	0.0481408
49	al	n	2	0.137717
49	al	n	3	0.24099
49	al	w	0	0
49	al	w	1	0.00148523
49	al	w	2	0.0116574
49	al	w	3	0.0382243
49	n	al	0	0.00509991
49	n	al	1	0.0807452
49	n	al	2	0.197833
49	n	al	3	0.316301
49	n	d	0	0.00181011
49	n	d	1	0.0238316
49	n	n	0	0.00787231
49	n	n	1	0.0987392
49	n	n	2	0.222846
49	n	n	3	0.339443
49	n	w	0	1.61186e-06
49	n	w	1	0.00306347
49	n	w	2	0.0185091
49	n	w	3	0.0542712
49	w	al	0	0
49	w	al	1	0
49	w	al	2	0
49	w	al	3	0
49	w	d	0	0
49	w	d	1	0
49	w	n	0	0
49	w	n	1	0
49	w	n	2	0
49	w	n	3	0
49	w	w	0	0
49	w	w	1	0
49	w	w	2	0
49	w	w	3	0
50	al	al	0	0.00119664
50	al	al	1	0.0387244
50	al	al	2	0.104148
50	al	al	3	0.187329
50	al	d	0	2.62585e-05
50	al	d	1	0.00872438
50	al	n	0	0.00141796
50	al	n	1	0.0428456
50	al	n	2	0.113042
50	al	n	3	0.199494
50	al	w	0	0
50	al	w	1	0.00131518
50	al	w	2	0.00796656
50	al	w	3	0.0272754
50	n	al	0	0.00593442
50	n	al	1	0.0724064
50	n	al	2	0.167423
50	n	al	3	0.26861
50	n	d	0	0.00210631
50	n	d	1	0.0214246
50	n	n	0	0.00916046
50	n	n	1	0.0888326
50	n	n	2	0.191873
50	n	n	3	0.292547
50	n	w	0	1.87561e-06
50	n	w	1	0.00271302
50	n	w	2	0.0131413
50	n	w	3	0.0395971
50	w	al	0	0
50	w	al	1	0
50	w	al	2	0
50	w	al	3	0
50	w	d	0	0
50	w	d	1	0
50	w	n	0	0
50	w	n	1	0
50	w	n	2	0
50	w	n	3	0
50	w	w	0	0
50	w	w	1	0
50	w	w	2	0
50	w	w	3	0
51	al	al	0	0.00130161
51	al	al	1	0.0500728
51	al	al	2	0.139538
51	al	al	3	0.238689
51	al	d	0	2.8562e-05
51	al	d	1	0.0113802
51	al	n	0	0.00154235
51	al	n	1	0.0553634
51	al	n	2	0.150106
51	al	n	3	0.251395
51	al	w	0	0
51	al	w	1	0.00171716
51	al	w	2	0.0147894
51	al	w	3	0.0431262
51	n	al	0	0.006455
51	n	al	1	0.0921193
51	n	al	2	0.212027
51	n	al	3	0.328967
51	n	d	0	0.00229108
51	n	d	1	0.0271147
51	n	n	0	0.00996405
51	n	n	1	0.112252
51	n	n	2	0.236824
51	n	n	3	0.351573
51	n	w	0	2.04014e-06
51	n	w	1	0.00354148
51	n	w	2	0.0227381
51	n	w	3	0.060347
51	w	al	0	0
51	w	al	1	0
51	w	al	2	0
51	w	al	3	0
51	w	d	0	0
51	w	d	1	0
51	w	n	0	0
51	w	n	1	0
51	w	n	2	0
51	w	n	3	0
51	w	w	0	0
51	w	w	1	0
51	w	w	2	0
51	w	w	3	0
52	al	al	0	0.00130613
52	al	al	1	0.0605464
52	al	al	2	0.174015
52	al	al	3	0.285644
52	al	d	0	2.86611e-05
52	al	d	1	0.0137888
52	al	n	0	0.0015477
52	al	n	1	0.0668214
52	al	n	2	0.185736
52	al	n	3	0.295748
52	al	w	0	0
52	al	w	1	0.0022969
52	al	w	2	0.0237971
52	al	w	3	0.0640214
52	n	al	0	0.00647742
52	n	al	1	0.109415
52	n	al	2	0.252847
52	n	al	3	0.382958
52	n	d	0	0.00229903
52	n	d	1	0.0318135
52	n	n	0	0.00999865
52	n	n	1	0.132326
52	n	n	2	0.277024
52	n	n	3	0.40328
52	n	w	0	2.04722e-06
52	n	w	1	0.00457831
52	n	w	2	0.0349006
52	n	w	3	0.0862461
52	w	al	0	0
52	w	al	1	0
52	w	al	2	0
52	w	al	3	0
52	w	d	0	0
52	w	d	1	0
52	w	n	0	0
52	w	n	1	0
52	w	n	2	0
52	w	n	3	0
52	w	w	0	0
52	w	w	1	0
52	w	w	2	0
52	w	w	3	0
53	al	al	0	0.00126254
53	al	al	1	0.045802
53	al	al	2	0.125738
53	al	al	3	0.220143
53	al	d	0	2.77045e-05
53	al	d	1	0.0103807
53	al	n	0	0.00149604
53	al	n	1	0.0506525
53	al	n	2	0.135845
53	al	n	3	0.233406
53	al	w	0	0
53	al	w	1	0.00156589
53	al	w	2	0.011184
53	al	w	3	0.0358486
