VarInfo	ResiduumInfo	Residuum	Value	AbsTol
deltaWw9	Residuum equation #311(Solvar: deltaWw9)	-1.0911e-23	-1.32255e-23	1e-06
deltaALw10	Residuum equation #312(Solvar: deltaALw10)	-1.30329e-09	0.407415	1e-06
deltaNw10	Residuum equation #313(Solvar: deltaNw10)	1.30329e-09	0.202421	1e-06
deltaWw10	Residuum equation #314(Solvar: deltaWw10)	3.51348e-24	2.13498e-23	1e-06
deltaALw11	Residuum equation #315(Solvar: deltaALw11)	-8.10014e-09	0.398926	1e-06
deltaNw11	Residuum equation #316(Solvar: deltaNw11)	8.10014e-09	0.21091	1e-06
deltaWw11	Residuum equation #317(Solvar: deltaWw11)	5.84692e-25	1.08218e-23	1e-06
deltaALw12	Residuum equation #318(Solvar: deltaALw12)	-2.9351e-07	0.44259	1e-06
deltaNw12	Residuum equation #319(Solvar: deltaNw12)	2.9351e-07	0.167246	1e-06
deltaWw12	Residuum equation #320(Solvar: deltaWw12)	5.51915e-25	6.28213e-24	1e-06
deltaALw13	Residuum equation #321(Solvar: deltaALw13)	-1.62849e-07	0.460777	1e-06
deltaNw13	Residuum equation #322(Solvar: deltaNw13)	1.62849e-07	0.149059	1e-06
deltaWw13	Residuum equation #323(Solvar: deltaWw13)	1.19946e-25	4.26325e-24	1e-06
deltaALw14	Residuum equation #324(Solvar: deltaALw14)	-1.12865e-08	0.445826	1e-06
deltaNw14	Residuum equation #325(Solvar: deltaNw14)	1.12865e-08	0.16401	1e-06
deltaWw14	Residuum equation #326(Solvar: deltaWw14)	1.63694e-25	2.29495e-24	1e-06
deltaALw15	Residuum equation #327(Solvar: deltaALw15)	3.97815e-11	0.436623	1e-06
deltaNw15	Residuum equation #328(Solvar: deltaNw15)	-3.97814e-11	0.173213	1e-06
deltaWw15	Residuum equation #329(Solvar: deltaWw15)	5.56977e-24	2.94407e-23	1e-06
deltaALw16	Residuum equation #330(Solvar: deltaALw16)	4.66103e-10	0.446753	1e-06
deltaNw16	Residuum equation #331(Solvar: deltaNw16)	-4.66103e-10	0.163083	1e-06
deltaWw16	Residuum equation #332(Solvar: deltaWw16)	-2.94909e-25	-2.00574e-23	1e-06
deltaALw17	Residuum equation #333(Solvar: deltaALw17)	3.41134e-09	0.437021	1e-06
deltaNw17	Residuum equation #334(Solvar: deltaNw17)	-3.41134e-09	0.172815	1e-06
deltaWw17	Residuum equation #335(Solvar: deltaWw17)	2.85299e-25	-4.52761e-23	1e-06
deltaALw18	Residuum equation #336(Solvar: deltaALw18)	1.6869e-10	0.421052	1e-06
deltaNw18	Residuum equation #337(Solvar: deltaNw18)	-1.6869e-10	0.188784	1e-06
deltaWw18	Residuum equation #338(Solvar: deltaWw18)	1.26191e-24	-8.36926e-23	1e-06
deltaALw19	Residuum equation #339(Solvar: deltaALw19)	2.16726e-11	0.425538	1e-06
deltaNw19	Residuum equation #340(Solvar: deltaNw19)	-2.16726e-11	0.184298	1e-06
deltaWw19	Residuum equation #341(Solvar: deltaWw19)	1.37202e-24	4.51384e-25	1e-06
deltaALw20	Residuum equation #342(Solvar: deltaALw20)	-2.32707e-11	0.423161	1e-06
deltaNw20	Residuum equation #343(Solvar: deltaNw20)	2.32705e-11	0.186675	1e-06
deltaWw20	Residuum equation #344(Solvar: deltaWw20)	-2.34624e-24	-3.44602e-21	1e-06
deltaALw21	Residuum equation #345(Solvar: deltaALw21)	-3.58473e-11	0.402787	1e-06
deltaNw21	Residuum equation #346(Solvar: deltaNw21)	3.58473e-11	0.207049	1e-06
deltaWw21	Residuum equation #347(Solvar: deltaWw21)	8.63909e-23	3.96836e-21	1e-06
deltaALw22	Residuum equation #348(Solvar: deltaALw22)	-6.12116e-11	0.382771	1e-06
deltaNw22	Residuum equation #349(Solvar: deltaNw22)	6.12117e-11	0.227065	1e-06
deltaWw22	Residuum equation #350(Solvar: deltaWw22)	-3.74817e-22	4.1714e-21	1e-06
deltaALw23	Residuum equation #351(Solvar: deltaALw23)	-1.62642e-10	0.426048	1e-06
deltaNw23	Residuum equation #352(Solvar: deltaNw23)	1.62642e-10	0.183788	1e-06
deltaWw23	Residuum equation #353(Solvar: deltaWw23)	-3.06552e-23	1.18009e-22	1e-06
deltaALw24	Residuum equation #354(Solvar: deltaALw24)	-6.48294e-10	0.432931	1e-06
deltaNw24	Residuum equation #355(Solvar: deltaNw24)	6.48294e-10	0.176905	1e-06
deltaWw24	Residuum equation #356(Solvar: deltaWw24)	-5.17254e-22	-1.51696e-21	1e-06
deltaALw25	Residuum equation #357(Solvar: deltaALw25)	-3.57021e-09	0.433306	1e-06
deltaNw25	Residuum equation #358(Solvar: deltaNw25)	3.57021e-09	0.17653	1e-06
deltaWw25	Residuum equation #359(Solvar: deltaWw25)	1.1614e-23	1.21326e-23	1e-06
deltaALw26	Residuum equation #360(Solvar: deltaALw26)	-1.86613e-07	0.423525	1e-06
deltaNw26	Residuum equation #361(Solvar: deltaNw26)	1.86613e-07	0.186311	1e-06
deltaWw26	Residuum equation #362(Solvar: deltaWw26)	3.10497e-24	-1.25167e-24	1e-06
deltaALw27	Residuum equation #363(Solvar: deltaALw27)	-2.04481e-07	0.437981	1e-06
deltaNw27	Residuum equation #364(Solvar: deltaNw27)	2.04481e-07	0.171855	1e-06
deltaWw27	Residuum equation #365(Solvar: deltaWw27)	4.57503e-25	-1.70927e-24	1e-06
deltaALw28	Residuum equation #366(Solvar: deltaALw28)	-1.94272e-07	0.46352	1e-06
deltaNw28	Residuum equation #367(Solvar: deltaNw28)	1.94272e-07	0.146316	1e-06
deltaWw28	Residuum equation #368(Solvar: deltaWw28)	5.0662e-25	-6.46608e-25	1e-06
deltaALw29	Residuum equation #369(Solvar: deltaALw29)	-1.13164e-08	0.447137	1e-06
deltaNw29	Residuum equation #370(Solvar: deltaNw29)	1.13164e-08	0.162699	1e-06
deltaWw29	Residuum equation #371(Solvar: deltaWw29)	8.67835e-25	2.63916e-24	1e-06
deltaALw30	Residuum equation #372(Solvar: deltaALw30)	5.2218e-11	0.436859	1e-06
deltaNw30	Residuum equation #373(Solvar: deltaNw30)	-5.2218e-11	0.172977	1e-06
deltaWw30	Residuum equation #374(Solvar: deltaWw30)	-6.64996e-23	-3.1682e-22	1e-06
deltaALw31	Residuum equation #375(Solvar: deltaALw31)	5.35815e-10	0.445593	1e-06
deltaNw31	Residuum equation #376(Solvar: deltaNw31)	-5.35814e-10	0.164243	1e-06
deltaWw31	Residuum equation #377(Solvar: deltaWw31)	2.83022e-24	1.64113e-23	1e-06
deltaALw32	Residuum equation #378(Solvar: deltaALw32)	2.2753e-09	0.427559	1e-06
deltaNw32	Residuum equation #379(Solvar: deltaNw32)	-2.2753e-09	0.182277	1e-06
deltaWw32	Residuum equation #380(Solvar: deltaWw32)	2.82167e-24	2.42024e-23	1e-06
deltaALw33	Residuum equation #381(Solvar: deltaALw33)	2.36835e-10	0.42099	1e-06
deltaNw33	Residuum equation #382(Solvar: deltaNw33)	-2.36835e-10	0.188846	1e-06
deltaWw33	Residuum equation #383(Solvar: deltaWw33)	-6.21041e-23	-3.09122e-22	1e-06
deltaALw34	Residuum equation #384(Solvar: deltaALw34)	1.75355e-11	0.425926	1e-06
deltaNw34	Residuum equation #385(Solvar: deltaNw34)	-1.75355e-11	0.18391	1e-06
deltaWw34	Residuum equation #386(Solvar: deltaWw34)	-1.09535e-23	6.4787e-23	1e-06
deltaALw35	Residuum equation #387(Solvar: deltaALw35)	-1.6263e-11	0.426302	1e-06
deltaNw35	Residuum equation #388(Solvar: deltaNw35)	1.62629e-11	0.183534	1e-06
deltaWw35	Residuum equation #389(Solvar: deltaWw35)	3.26671e-23	-1.39338e-21	1e-06
deltaALw36	Residuum equation #390(Solvar: deltaALw36)	-2.90232e-11	0.422053	1e-06
deltaNw36	Residuum equation #391(Solvar: deltaNw36)	2.90233e-11	0.187783	1e-06
deltaWw36	Residuum equation #392(Solvar: deltaWw36)	7.2863e-24	-1.68965e-21	1e-06
deltaALw37	Residuum equation #393(Solvar: deltaALw37)	-5.86427e-11	0.407081	1e-06
deltaNw37	Residuum equation #394(Solvar: deltaNw37)	5.86425e-11	0.202755	1e-06
deltaWw37	Residuum equation #395(Solvar: deltaWw37)	-7.21205e-23	3.40708e-22	1e-06
deltaALw38	Residuum equation #396(Solvar: deltaALw38)	-1.2923e-10	0.426355	1e-06
deltaNw38	Residuum equation #397(Solvar: deltaNw38)	1.2923e-10	0.183481	1e-06
deltaWw38	Residuum equation #398(Solvar: deltaWw38)	1.1121e-23	-5.53079e-22	1e-06
deltaALw39	Residuum equation #399(Solvar: deltaALw39)	-4.49258e-10	0.43001	1e-06
deltaNw39	Residuum equation #400(Solvar: deltaNw39)	4.49258e-10	0.179826	1e-06
deltaWw39	Residuum equation #401(Solvar: deltaWw39)	-8.93398e-24	8.83049e-24	1e-06
deltaALw40	Residuum equation #402(Solvar: deltaALw40)	-1.92621e-09	0.422709	1e-06
deltaNw40	Residuum equation #403(Solvar: deltaNw40)	1.92621e-09	0.187127	1e-06
deltaWw40	Residuum equation #404(Solvar: deltaWw40)	4.90435e-22	1.74538e-21	1e-06
deltaALw41	Residuum equation #405(Solvar: deltaALw41)	-1.20399e-08	0.411491	1e-06
deltaNw41	Residuum equation #406(Solvar: deltaNw41)	1.20399e-08	0.198345	1e-06
deltaWw41	Residuum equation #407(Solvar: deltaWw41)	-9.84072e-24	-4.0466e-23	1e-06
deltaALw42	Residuum equation #408(Solvar: deltaALw42)	-2.71558e-07	0.432678	1e-06
deltaNw42	Residuum equation #409(Solvar: deltaNw42)	2.71558e-07	0.177158	1e-06
deltaWw42	Residuum equation #410(Solvar: deltaWw42)	-1.15428e-24	-5.71281e-24	1e-06
deltaALw43	Residuum equation #411(Solvar: deltaALw43)	-1.92823e-07	0.46409	1e-06
deltaNw43	Residuum equation #412(Solvar: deltaNw43)	1.92823e-07	0.145746	1e-06
deltaWw43	Residuum equation #413(Solvar: deltaWw43)	-2.05957e-25	-2.29167e-24	1e-06
deltaALw44	Residuum equation #414(Solvar: deltaALw44)	-1.09172e-08	0.447045	1e-06
deltaNw44	Residuum equation #415(Solvar: deltaNw44)	1.09172e-08	0.162791	1e-06
deltaWw44	Residuum equation #416(Solvar: deltaWw44)	-3.85393e-25	2.21154e-25	1e-06
deltaALw45	Residuum equation #417(Solvar: deltaALw45)	3.19575e-11	0.436718	1e-06
deltaNw45	Residuum equation #418(Solvar: deltaNw45)	-3.19574e-11	0.173118	1e-06
deltaWw45	Residuum equation #419(Solvar: deltaWw45)	5.47515e-24	-2.25896e-22	1e-06
deltaALw46	Residuum equation #420(Solvar: deltaALw46)	2.55681e-10	0.444164	1e-06
deltaNw46	Residuum equation #421(Solvar: deltaNw46)	-2.55681e-10	0.165672	1e-06
deltaWw46	Residuum equation #422(Solvar: deltaWw46)	1.57623e-24	3.24574e-23	1e-06
deltaALw47	Residuum equation #423(Solvar: deltaALw47)	3.12709e-10	0.419329	1e-06
deltaNw47	Residuum equation #424(Solvar: deltaNw47)	-3.12709e-10	0.190507	1e-06
deltaWw47	Residuum equation #425(Solvar: deltaWw47)	1.03772e-24	4.11654e-23	1e-06
deltaALw48	Residuum equation #426(Solvar: deltaALw48)	7.07557e-11	0.415608	1e-06
deltaNw48	Residuum equation #427(Solvar: deltaNw48)	-7.07557e-11	0.194228	1e-06
deltaWw48	Residuum equation #428(Solvar: deltaWw48)	1.69768e-23	7.99704e-23	1e-06
deltaALw49	Residuum equation #429(Solvar: deltaALw49)	-5.94733e-13	0.424038	1e-06
deltaNw49	Residuum equation #430(Solvar: deltaNw49)	5.94656e-13	0.185798	1e-06
deltaWw49	Residuum equation #431(Solvar: deltaWw49)	2.73043e-23	5.343e-23	1e-06
deltaALw50	Residuum equation #432(Solvar: deltaALw50)	-2.04707e-11	0.427854	1e-06
deltaNw50	Residuum equation #433(Solvar: deltaNw50)	2.04707e-11	0.181982	1e-06
deltaWw50	Residuum equation #434(Solvar: deltaWw50)	1.30829e-24	1.89007e-22	1e-06
deltaALw51	Residuum equation #435(Solvar: deltaALw51)	-2.48236e-11	0.424708	1e-06
deltaNw51	Residuum equation #436(Solvar: deltaNw51)	2.48235e-11	0.185128	1e-06
deltaWw51	Residuum equation #437(Solvar: deltaWw51)	6.39449e-24	-9.48415e-22	1e-06
deltaALw52	Residuum equation #438(Solvar: deltaALw52)	-4.58963e-11	0.422101	1e-06
deltaNw52	Residuum equation #439(Solvar: deltaNw52)	4.58964e-11	0.187735	1e-06
deltaWw52	Residuum equation #440(Solvar: deltaWw52)	-8.89891e-23	-6.8989e-21	1e-06
deltaALw53	Residuum equation #441(Solvar: deltaALw53)	-8.4191e-11	0.426327	1e-06
deltaNw53	Residuum equation #442(Solvar: deltaNw53)	8.41908e-11	0.183509	1e-06
deltaWw53	Residuum equation #443(Solvar: deltaWw53)	3.16379e-23	-1.1683e-21	1e-06
deltaALw54	Residuum equation #444(Solvar: deltaALw54)	-2.96519e-10	0.427905	1e-06
deltaNw54	Residuum equation #445(Solvar: deltaNw54)	2.96519e-10	0.181931	1e-06
deltaWw54	Residuum equation #446(Solvar: deltaWw54)	1.89076e-22	-3.23424e-24	1e-06
deltaALw55	Residuum equation #447(Solvar: deltaALw55)	-1.31243e-09	0.418491	1e-06
deltaNw55	Residuum equation #448(Solvar: deltaNw55)	1.31243e-09	0.191345	1e-06
deltaWw55	Residuum equation #449(Solvar: deltaWw55)	-1.93827e-23	1.66144e-23	1e-06
deltaALw56	Residuum equation #450(Solvar: deltaALw56)	-7.16046e-09	0.39074	1e-06
deltaNw56	Residuum equation #451(Solvar: deltaNw56)	7.16046e-09	0.219096	1e-06
deltaWw56	Residuum equation #452(Solvar: deltaWw56)	-7.00018e-24	5.18504e-23	1e-06
deltaALw57	Residuum equation #453(Solvar: deltaALw57)	-2.58172e-07	0.428985	1e-06
deltaNw57	Residuum equation #454(Solvar: deltaNw57)	2.58172e-07	0.180851	1e-06
deltaWw57	Residuum equation #455(Solvar: deltaWw57)	-1.73612e-24	1.63168e-23	1e-06
deltaALw58	Residuum equation #456(Solvar: deltaALw58)	-1.60487e-07	0.457804	1e-06
deltaNw58	Residuum equation #457(Solvar: deltaNw58)	1.60487e-07	0.152032	1e-06
deltaWw58	Residuum equation #458(Solvar: deltaWw58)	-5.14808e-25	3.44726e-24	1e-06
deltaALw59	Residuum equation #459(Solvar: deltaALw59)	-1.10731e-08	0.445602	1e-06
deltaNw59	Residuum equation #460(Solvar: deltaNw59)	1.10731e-08	0.164234	1e-06
deltaWw59	Residuum equation #461(Solvar: deltaWw59)	-3.81574e-25	3.15189e-24	1e-06
deltaALw60	Residuum equation #462(Solvar: deltaALw60)	7.15655e-12	0.435381	1e-06
deltaNw60	Residuum equation #463(Solvar: deltaNw60)	-7.15663e-12	0.174455	1e-06
deltaWw60	Residuum equation #464(Solvar: deltaWw60)	-2.42826e-23	-8.84489e-23	1e-06
deltaALw61	Residuum equation #465(Solvar: deltaALw61)	2.50653e-10	0.441809	1e-06
deltaNw61	Residuum equation #466(Solvar: deltaNw61)	-2.50653e-10	0.168027	1e-06
deltaWw61	Residuum equation #467(Solvar: deltaWw61)	5.52106e-25	7.27853e-23	1e-06
deltaALw62	Residuum equation #468(Solvar: deltaALw62)	7.24333e-12	0.353891	1e-06
deltaNw62	Residuum equation #469(Solvar: deltaNw62)	-7.24348e-12	0.255945	1e-06
deltaWw62	Residuum equation #470(Solvar: deltaWw62)	4.94092e-24	-1.86937e-21	1e-06
deltaALw63	Residuum equation #471(Solvar: deltaALw63)	-3.77259e-12	0.33701	1e-06
deltaNw63	Residuum equation #472(Solvar: deltaNw63)	3.77265e-12	0.272826	1e-06
deltaWw63	Residuum equation #473(Solvar: deltaWw63)	1.00759e-23	1.79723e-22	1e-06
deltaALw64	Residuum equation #474(Solvar: deltaALw64)	-4.49223e-12	0.377487	1e-06
deltaNw64	Residuum equation #475(Solvar: deltaNw64)	4.49209e-12	0.232349	1e-06
deltaWw64	Residuum equation #476(Solvar: deltaWw64)	1.8236e-23	5.98678e-22	1e-06
deltaALw65	Residuum equation #477(Solvar: deltaALw65)	-1.1432e-11	0.425416	1e-06
deltaNw65	Residuum equation #478(Solvar: deltaNw65)	1.14322e-11	0.18442	1e-06
deltaWw65	Residuum equation #479(Solvar: deltaWw65)	2.90837e-25	1.82599e-22	1e-06
deltaALw66	Residuum equation #480(Solvar: deltaALw66)	-1.55752e-11	0.40621	1e-06
deltaNw66	Residuum equation #481(Solvar: deltaNw66)	1.55751e-11	0.203626	1e-06
deltaWw66	Residuum equation #482(Solvar: deltaWw66)	-8.36228e-24	-4.11913e-22	1e-06
deltaALw67	Residuum equation #483(Solvar: deltaALw67)	-1.9317e-11	0.388702	1e-06
deltaNw67	Residuum equation #484(Solvar: deltaNw67)	1.9317e-11	0.221134	1e-06
deltaWw67	Residuum equation #485(Solvar: deltaWw67)	2.35395e-23	-1.32469e-21	1e-06
deltaALw68	Residuum equation #486(Solvar: deltaALw68)	-4.44804e-11	0.424513	1e-06
deltaNw68	Residuum equation #487(Solvar: deltaNw68)	4.44805e-11	0.185323	1e-06
deltaWw68	Residuum equation #488(Solvar: deltaWw68)	-1.83609e-24	3.1285e-22	1e-06
deltaALw69	Residuum equation #489(Solvar: deltaALw69)	-1.41133e-10	0.421818	1e-06
deltaNw69	Residuum equation #490(Solvar: deltaNw69)	1.41133e-10	0.188018	1e-06
deltaWw69	Residuum equation #491(Solvar: deltaWw69)	-1.22776e-23	9.89119e-23	1e-06
deltaALw70	Residuum equation #492(Solvar: deltaALw70)	-2.46376e-10	0.336724	1e-06
deltaNw70	Residuum equation #493(Solvar: deltaNw70)	2.46376e-10	0.273112	1e-06
deltaWw70	Residuum equation #494(Solvar: deltaWw70)	-1.29456e-23	2.64619e-22	1e-06
deltaALw71	Residuum equation #495(Solvar: deltaALw71)	-1.44792e-09	0.329648	1e-06
deltaNw71	Residuum equation #496(Solvar: deltaNw71)	1.44792e-09	0.280188	1e-06
deltaWw71	Residuum equation #497(Solvar: deltaWw71)	-1.55033e-22	-5.05932e-21	1e-06
deltaALw72	Residuum equation #498(Solvar: deltaALw72)	-1.17753e-08	0.384529	1e-06
deltaNw72	Residuum equation #499(Solvar: deltaNw72)	1.17753e-08	0.225307	1e-06
deltaWw72	Residuum equation #500(Solvar: deltaWw72)	4.86866e-24	1.70742e-22	1e-06
deltaALw73	Residuum equation #501(Solvar: deltaALw73)	-2.32524e-07	0.466876	1e-06
deltaNw73	Residuum equation #502(Solvar: deltaNw73)	2.32524e-07	0.14296	1e-06
deltaWw73	Residuum equation #503(Solvar: deltaWw73)	9.44737e-25	3.03962e-23	1e-06
deltaALw74	Residuum equation #504(Solvar: deltaALw74)	-1.20308e-08	0.446662	1e-06
deltaNw74	Residuum equation #505(Solvar: deltaNw74)	1.20308e-08	0.163174	1e-06
deltaWw74	Residuum equation #506(Solvar: deltaWw74)	4.84809e-25	1.90437e-23	1e-06
deltaALw75	Residuum equation #507(Solvar: deltaALw75)	4.64299e-12	0.435675	1e-06
deltaNw75	Residuum equation #508(Solvar: deltaNw75)	-4.6429e-12	0.174161	1e-06
deltaWw75	Residuum equation #509(Solvar: deltaWw75)	2.8288e-23	1.75131e-22	1e-06
deltaALw76	Residuum equation #510(Solvar: deltaALw76)	1.08003e-10	0.446106	1e-06
deltaNw76	Residuum equation #511(Solvar: deltaNw76)	-1.08003e-10	0.16373	1e-06
deltaWw76	Residuum equation #512(Solvar: deltaWw76)	-3.58338e-25	8.1579e-23	1e-06
deltaALw77	Residuum equation #513(Solvar: deltaALw77)	-2.2167e-12	0.367565	1e-06
deltaNw77	Residuum equation #514(Solvar: deltaNw77)	2.21673e-12	0.242271	1e-06
deltaWw77	Residuum equation #515(Solvar: deltaWw77)	-8.70008e-24	-1.43716e-21	1e-06
deltaALw78	Residuum equation #516(Solvar: deltaALw78)	-5.75584e-12	0.335709	1e-06
deltaNw78	Residuum equation #517(Solvar: deltaNw78)	5.75576e-12	0.274127	1e-06
deltaWw78	Residuum equation #518(Solvar: deltaWw78)	-4.54984e-24	-1.97527e-24	1e-06
deltaALw79	Residuum equation #519(Solvar: deltaALw79)	-1.54067e-11	0.397159	1e-06
deltaNw79	Residuum equation #520(Solvar: deltaNw79)	1.54068e-11	0.212677	1e-06
deltaWw79	Residuum equation #521(Solvar: deltaWw79)	-6.03804e-25	-3.91218e-23	1e-06
deltaALw80	Residuum equation #522(Solvar: deltaALw80)	-1.25499e-11	0.430271	1e-06
deltaNw80	Residuum equation #523(Solvar: deltaNw80)	1.25499e-11	0.179565	1e-06
deltaWw80	Residuum equation #524(Solvar: deltaWw80)	-1.62836e-24	3.57747e-22	1e-06
deltaALw81	Residuum equation #525(Solvar: deltaALw81)	-1.32467e-11	0.428464	1e-06
deltaNw81	Residuum equation #526(Solvar: deltaNw81)	1.32467e-11	0.181372	1e-06
deltaWw81	Residuum equation #527(Solvar: deltaWw81)	2.96873e-23	2.08219e-22	1e-06
deltaALw82	Residuum equation #528(Solvar: deltaALw82)	-2.52514e-11	0.425157	1e-06
deltaNw82	Residuum equation #529(Solvar: deltaNw82)	2.52513e-11	0.184679	1e-06
deltaWw82	Residuum equation #530(Solvar: deltaWw82)	1.01073e-24	3.96303e-23	1e-06
deltaALw83	Residuum equation #531(Solvar: deltaALw83)	-4.81382e-11	0.426935	1e-06
deltaNw83	Residuum equation #532(Solvar: deltaNw83)	4.81384e-11	0.182901	1e-06
deltaWw83	Residuum equation #533(Solvar: deltaWw83)	-5.35858e-23	5.86478e-22	1e-06
deltaALw84	Residuum equation #534(Solvar: deltaALw84)	-2.04309e-10	0.43024	1e-06
deltaNw84	Residuum equation #535(Solvar: deltaNw84)	2.04309e-10	0.179596	1e-06
deltaWw84	Residuum equation #536(Solvar: deltaWw84)	-3.357e-23	4.65914e-24	1e-06
deltaALw85	Residuum equation #537(Solvar: deltaALw85)	-3.4278e-10	0.360608	1e-06
deltaNw85	Residuum equation #538(Solvar: deltaNw85)	3.4278e-10	0.249228	1e-06
deltaWw85	Residuum equation #539(Solvar: deltaWw85)	3.50565e-23	-4.54304e-22	1e-06
deltaALw86	Residuum equation #540(Solvar: deltaALw86)	-2.5884e-09	0.342461	1e-06
deltaNw86	Residuum equation #541(Solvar: deltaNw86)	2.5884e-09	0.267375	1e-06
deltaWw86	Residuum equation #542(Solvar: deltaWw86)	4.15361e-24	1.66825e-22	1e-06
deltaALw87	Residuum equation #543(Solvar: deltaALw87)	-2.50652e-07	0.422443	1e-06
deltaNw87	Residuum equation #544(Solvar: deltaNw87)	2.50652e-07	0.187393	1e-06
deltaWw87	Residuum equation #545(Solvar: deltaWw87)	1.8384e-24	6.47232e-23	1e-06
deltaALw88	Residuum equation #546(Solvar: deltaALw88)	-2.18906e-07	0.461454	1e-06
deltaNw88	Residuum equation #547(Solvar: deltaNw88)	2.18906e-07	0.148382	1e-06
deltaWw88	Residuum equation #548(Solvar: deltaWw88)	7.41127e-25	2.51907e-23	1e-06
deltaALw89	Residuum equation #549(Solvar: deltaALw89)	-1.13389e-08	0.446402	1e-06
deltaNw89	Residuum equation #550(Solvar: deltaNw89)	1.13389e-08	0.163434	1e-06
deltaWw89	Residuum equation #551(Solvar: deltaWw89)	4.65452e-25	1.50192e-23	1e-06
deltaALw90	Residuum equation #552(Solvar: deltaALw90)	-6.10975e-09	0.0803621	1e-06
deltaNw90	Residuum equation #553(Solvar: deltaNw90)	8.88321e-10	0.0281407	1e-06
deltaWw90	Residuum equation #554(Solvar: deltaWw90)	5.22143e-09	0.511497	1e-06
deltaALw91	Residuum equation #555(Solvar: deltaALw91)	-7.74391e-09	0.114198	1e-06
deltaNw91	Residuum equation #556(Solvar: deltaNw91)	5.1136e-09	0.0507628	1e-06
deltaWw91	Residuum equation #557(Solvar: deltaWw91)	2.63032e-09	0.455039	1e-06
deltaALw92	Residuum equation #558(Solvar: deltaALw92)	1.17973e-07	0.0785578	1e-06
deltaNw92	Residuum equation #559(Solvar: deltaNw92)	1.76107e-08	0.03663	1e-06
deltaWw92	Residuum equation #560(Solvar: deltaWw92)	-1.35584e-07	0.504812	1e-06
deltaALw93	Residuum equation #561(Solvar: deltaALw93)	2.88827e-08	0.00715094	1e-06
deltaNw93	Residuum equation #562(Solvar: deltaNw93)	5.39181e-09	0.00403067	1e-06
deltaWw93	Residuum equation #563(Solvar: deltaWw93)	-3.42745e-08	0.608818	1e-06
GammaALq0w0	Residuum equation #564(Solvar: GammaALq0w0)	-2.35526e-17	0.0104909	1e-06
GammaALq1w0	Residuum equation #565(Solvar: GammaALq1w0)	-2.44488e-17	0.025861	1e-06
GammaALq2w0	Residuum equation #566(Solvar: GammaALq2w0)	-1.8423e-20	0.000703545	1e-06
GammaALq3w0	Residuum equation #567(Solvar: GammaALq3w0)	-0	0	1e-06
GammaNq0w0	Residuum equation #568(Solvar: GammaNq0w0)	3.46945e-18	0.0140119	1e-06
GammaNq1w0	Residuum equation #569(Solvar: GammaNq1w0)	-3.08917e-17	0.0259364	1e-06
GammaNq2w0	Residuum equation #570(Solvar: GammaNq2w0)	-1.81689e-19	0.000409989	1e-06
GammaNq3w0	Residuum equation #571(Solvar: GammaNq3w0)	-0	0	1e-06
GammaWq0w0	Residuum equation #572(Solvar: GammaWq0w0)	3.57759e-39	-1.59915e-24	1e-06
GammaWq1w0	Residuum equation #573(Solvar: GammaWq1w0)	5.16288e-39	-2.48263e-24	1e-06
GammaWq2w0	Residuum equation #574(Solvar: GammaWq2w0)	-5.18014e-39	-5.08846e-26	1e-06
GammaWq3w0	Residuum equation #575(Solvar: GammaWq3w0)	-0	0	1e-06
GammaALq0w1	Residuum equation #576(Solvar: GammaALq0w1)	-4.8247e-18	0.00924086	1e-06
GammaALq1w1	Residuum equation #577(Solvar: GammaALq1w1)	-3.45047e-17	0.02532	1e-06
GammaALq2w1	Residuum equation #578(Solvar: GammaALq2w1)	2.0117e-20	0.000340489	1e-06
GammaALq3w1	Residuum equation #579(Solvar: GammaALq3w1)	-0	0	1e-06
GammaNq0w1	Residuum equation #580(Solvar: GammaNq0w1)	-1.6129e-17	0.0140601	1e-06
GammaNq1w1	Residuum equation #581(Solvar: GammaNq1w1)	2.77556e-17	0.0254463	1e-06
GammaNq2w1	Residuum equation #582(Solvar: GammaNq2w1)	1.0842e-19	0.000199494	1e-06
GammaNq3w1	Residuum equation #583(Solvar: GammaNq3w1)	-0	0	1e-06
GammaWq0w1	Residuum equation #584(Solvar: GammaWq0w1)	-6.30515e-39	-3.34573e-25	1e-06
GammaWq1w1	Residuum equation #585(Solvar: GammaWq1w1)	-1.4543e-38	-1.21587e-24	1e-06
GammaWq2w1	Residuum equation #586(Solvar: GammaWq2w1)	3.83844e-41	-2.31826e-26	1e-06
GammaWq3w1	Residuum equation #587(Solvar: GammaWq3w1)	-0	0	1e-06
GammaALq0w2	Residuum equation #588(Solvar: GammaALq0w2)	3.62191e-18	0.0147171	1e-06
