WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
45	45.000	15.132	0.500	0.500	0.000	1.89155e-06	1.89155e-06
0	45.000	15.144	0.500	0.500	0.000	1.89303e-06	1.89303e-06
68	45.000	15.678	0.500	0.500	0.000	1.95964e-06	1.95964e-06
83	45.000	15.722	0.500	0.500	0.000	1.96533e-06	1.96533e-06
23	45.000	15.774	0.500	0.500	0.000	1.97165e-06	1.97165e-06
38	45.000	15.778	0.500	0.500	0.000	1.97214e-06	1.97214e-06
8	45.000	15.824	0.500	0.500	0.000	1.97788e-06	1.97788e-06
53	45.000	15.832	0.500	0.500	0.000	1.9789e-06	1.9789e-06
66	45.000	16.286	0.500	0.500	0.000	2.03574e-06	2.03574e-06
81	45.000	16.302	0.500	0.500	0.000	2.03769e-06	2.03769e-06
21	45.000	16.306	0.500	0.500	0.000	2.03832e-06	2.03832e-06
36	45.000	16.308	0.500	0.500	0.000	2.03852e-06	2.03852e-06
51	45.000	16.322	0.500	0.500	0.000	2.04014e-06	2.04014e-06
6	45.000	16.324	0.500	0.500	0.000	2.0404e-06	2.0404e-06
7	45.000	16.378	0.500	0.500	0.000	2.04719e-06	2.04719e-06
52	45.000	16.378	0.500	0.500	0.000	2.04722e-06	2.04722e-06
37	45.000	16.382	0.500	0.500	0.000	2.04784e-06	2.04784e-06
22	45.000	16.384	0.500	0.500	0.000	2.04793e-06	2.04793e-06
82	45.000	16.386	0.500	0.500	0.000	2.04829e-06	2.04829e-06
67	45.000	16.390	0.500	0.500	0.000	2.04874e-06	2.04874e-06
73	45.000	26.655	0.500	0.500	0.000	0.000921253	0.000921253
88	45.000	26.700	0.500	0.500	0.000	0.000927846	0.000927846
28	45.000	26.835	0.500	0.500	0.000	0.000946422	0.000946422
43	45.000	26.840	0.500	0.500	0.000	0.000946825	0.000946825
13	45.000	27.025	0.500	0.500	0.000	0.000972303	0.000972303
58	45.000	27.060	0.500	0.500	0.000	0.000977337	0.000977337
27	45.000	27.899	0.500	0.500	0.000	0.00109322	0.00109322
12	45.000	28.663	0.500	0.500	0.000	0.00119855	0.00119855
74	45.000	30.855	0.500	0.500	0.000	0.0015012	0.0015012
89	45.000	30.900	0.500	0.500	0.000	0.00150767	0.00150767
29	45.000	30.990	0.500	0.500	0.000	0.00152012	0.00152012
44	45.000	31.020	0.500	0.500	0.000	0.00152424	0.00152424
42	45.000	31.099	0.500	0.500	0.000	0.00153497	0.00153497
57	45.000	31.131	0.500	0.500	0.000	0.0015395	0.0015395
14	45.000	31.135	0.500	0.500	0.000	0.00154001	0.00154001
59	45.000	31.155	0.500	0.500	0.000	0.00154286	0.00154286
87	45.000	31.656	0.500	0.500	0.000	0.00161174	0.00161174
61	45.000	31.757	0.500	0.500	0.000	0.00162591	0.00162591
76	45.000	31.957	0.500	0.500	0.000	0.00165362	0.00165362
16	45.000	31.998	0.500	0.500	0.000	0.00165911	0.00165911
31	45.000	32.176	0.500	0.500	0.000	0.00168361	0.00168361
1	45.000	32.294	0.500	0.500	0.000	0.00170004	0.00170004
46	45.000	32.442	0.500	0.500	0.000	0.00172043	0.00172043
26	45.000	32.693	0.500	0.500	0.000	0.00175529	0.00175529
17	45.000	33.916	0.500	0.500	0.000	0.00192415	0.00192415
25	45.000	34.340	0.500	0.500	0.000	0.00198274	0.00198274
32	45.000	35.460	0.500	0.500	0.000	0.00213731	0.00213731
24	45.000	36.400	0.500	0.500	0.000	0.00226691	0.00226691
84	45.000	37.406	0.500	0.500	0.000	0.00240601	0.00240601
60	45.000	37.615	0.500	0.500	0.000	0.00243455	0.00243455
15	45.000	37.725	0.500	0.500	0.000	0.00245027	0.00245027
30	45.000	37.785	0.500	0.500	0.000	0.00245855	0.00245855
75	45.000	37.790	0.500	0.500	0.000	0.00245909	0.00245909
45	45.000	37.830	0.500	0.500	0.000	0.00246468	0.00246468
0	45.000	37.860	0.500	0.500	0.000	0.00246878	0.00246878
54	45.000	38.891	0.500	0.500	0.000	0.0026109	0.0026109
19	45.000	38.918	0.500	0.500	0.000	0.00261486	0.00261486
9	45.000	39.314	0.500	0.500	0.000	0.00266963	0.00266963
47	45.000	39.470	0.500	0.500	0.000	0.00269091	0.00269091
50	45.000	39.628	0.500	0.500	0.000	0.00271302	0.00271302
80	45.000	39.687	0.500	0.500	0.000	0.002721	0.002721
39	45.000	39.954	0.500	0.500	0.000	0.00275786	0.00275786
5	45.000	40.898	0.500	0.500	0.000	0.00288821	0.00288821
65	45.000	41.573	0.500	0.500	0.000	0.00298157	0.00298157
34	45.000	41.674	0.500	0.500	0.000	0.00299532	0.00299532
49	45.000	42.168	0.500	0.500	0.000	0.00306347	0.00306347
81	45.000	42.402	0.500	0.500	0.000	0.00309574	0.00309574
8	45.000	42.434	0.500	0.500	0.000	0.00310005	0.00310005
83	45.000	42.629	0.500	0.500	0.000	0.00312739	0.00312739
73	45.000	42.648	0.500	0.500	0.000	0.00312951	0.00312951
33	45.000	42.651	0.500	0.500	0.000	0.00313036	0.00313036
88	45.000	42.720	0.500	0.500	0.000	0.00314006	0.00314006
28	45.000	42.936	0.500	0.500	0.000	0.00316978	0.00316978
43	45.000	42.944	0.500	0.500	0.000	0.00317043	0.00317043
23	45.000	43.011	0.500	0.500	0.000	0.00318	0.00318
20	45.000	43.101	0.500	0.500	0.000	0.00319233	0.00319233
13	45.000	43.240	0.500	0.500	0.000	0.00321119	0.00321119
58	45.000	43.296	0.500	0.500	0.000	0.00321925	0.00321925
6	45.000	43.366	0.500	0.500	0.000	0.00322871	0.00322871
53	45.000	43.372	0.500	0.500	0.000	0.0032297	0.0032297
7	45.000	43.609	0.500	0.500	0.000	0.00326252	0.00326252
35	45.000	43.649	0.500	0.500	0.000	0.00326802	0.00326802
82	45.000	43.920	0.500	0.500	0.000	0.00330537	0.00330537
38	45.000	44.011	0.500	0.500	0.000	0.00331769	0.00331769
68	45.000	44.532	0.500	0.500	0.000	0.00338989	0.00338989
69	45.000	44.549	0.500	0.500	0.000	0.00339214	0.00339214
18	45.000	44.896	0.500	0.500	0.000	0.00344004	0.00344004
51	45.000	45.629	0.500	0.500	0.000	0.00354148	0.00354148
55	45.000	46.305	0.500	0.500	0.000	0.00363451	0.00363451
27	45.000	46.370	0.500	0.500	0.000	0.00364387	0.00364387
48	45.000	47.069	0.500	0.500	0.000	0.00374002	0.00374002
12	45.000	47.818	0.500	0.500	0.000	0.00384341	0.00384341
36	45.000	48.423	0.500	0.500	0.000	0.00392732	0.00392732
40	45.000	48.734	0.500	0.500	0.000	0.00397037	0.00397037
74	45.000	49.368	0.500	0.500	0.000	0.00405743	0.00405743
89	45.000	49.440	0.500	0.500	0.000	0.00406777	0.00406777
29	45.000	49.584	0.500	0.500	0.000	0.00408771	0.00408771
44	45.000	49.632	0.500	0.500	0.000	0.00409429	0.00409429
14	45.000	49.816	0.500	0.500	0.000	0.00411952	0.00411952
59	45.000	49.848	0.500	0.500	0.000	0.00412408	0.00412408
4	45.000	50.471	0.500	0.500	0.000	0.0044429	0.0044429
52	45.000	50.686	0.500	0.500	0.000	0.00457831	0.00457831
61	45.000	50.900	0.500	0.500	0.000	0.00471237	0.00471237
76	45.000	51.220	0.500	0.500	0.000	0.00491556	0.00491556
16	45.000	51.312	0.500	0.500	0.000	0.00497168	0.00497168
31	45.000	51.664	0.500	0.500	0.000	0.00519363	0.00519363
41	45.000	51.681	0.500	0.500	0.000	0.00520533	0.00520533
1	45.000	51.836	0.500	0.500	0.000	0.0053035	0.0053035
46	45.000	52.128	0.500	0.500	0.000	0.00548737	0.00548737
57	45.000	52.746	0.500	0.500	0.000	0.0058784	0.0058784
42	45.000	52.762	0.500	0.500	0.000	0.00588719	0.00588719
2	45.000	52.794	0.500	0.500	0.000	0.00590766	0.00590766
87	45.000	53.946	0.500	0.500	0.000	0.00663368	0.00663368
10	45.000	54.299	0.500	0.500	0.000	0.00685859	0.00685859
37	45.000	55.094	0.500	0.500	0.000	0.00735954	0.00735954
26	45.000	55.946	0.500	0.500	0.000	0.0078981	0.0078981
17	45.000	56.596	0.500	0.500	0.000	0.00830804	0.00830804
11	45.000	57.197	0.500	0.500	0.000	0.00868775	0.00868775
66	45.000	57.368	0.500	0.500	0.000	0.00879458	0.00879458
25	45.000	57.692	0.500	0.500	0.000	0.00900061	0.00900061
21	45.000	58.258	0.500	0.500	0.000	0.00935795	0.00935795
79	45.000	58.281	0.500	0.500	0.000	0.00937169	0.00937169
73	45.000	58.641	0.500	0.500	0.000	0.00959668	0.00959668
88	45.000	58.740	0.500	0.500	0.000	0.00966297	0.00966297
28	45.000	59.037	0.500	0.500	0.000	0.00984976	0.00984976
43	45.000	59.048	0.500	0.500	0.000	0.00985383	0.00985383
24	45.000	59.326	0.500	0.500	0.000	0.0100299	0.0100299
13	45.000	59.455	0.500	0.500	0.000	0.01011	0.01011
58	45.000	59.532	0.500	0.500	0.000	0.0101606	0.0101606
32	45.000	59.676	0.500	0.500	0.000	0.0102528	0.0102528
56	45.000	59.745	0.500	0.500	0.000	0.0102961	0.0102961
60	45.000	60.184	0.500	0.500	0.000	0.0105703	0.0105703
15	45.000	60.360	0.500	0.500	0.000	0.0106853	0.0106853
30	45.000	60.456	0.500	0.500	0.000	0.0107458	0.0107458
75	45.000	60.464	0.500	0.500	0.000	0.0107498	0.0107498
45	45.000	60.528	0.500	0.500	0.000	0.0107907	0.0107907
0	45.000	60.576	0.500	0.500	0.000	0.0108206	0.0108206
84	45.000	61.394	0.500	0.500	0.000	0.0113368	0.0113368
54	45.000	64.226	0.500	0.500	0.000	0.0131224	0.0131224
50	45.000	64.252	0.500	0.500	0.000	0.0131413	0.0131413
80	45.000	64.494	0.500	0.500	0.000	0.0132925	0.0132925
27	45.000	64.841	0.500	0.500	0.000	0.0135125	0.0135125
19	45.000	65.018	0.500	0.500	0.000	0.0136244	0.0136244
9	45.000	65.090	0.500	0.500	0.000	0.0136702	0.0136702
67	45.000	66.169	0.500	0.500	0.000	0.0143495	0.0143495
39	45.000	66.432	0.500	0.500	0.000	0.0145159	0.0145159
72	45.000	66.481	0.500	0.500	0.000	0.0145473	0.0145473
5	45.000	66.794	0.500	0.500	0.000	0.0147446	0.0147446
12	45.000	66.973	0.500	0.500	0.000	0.0148552	0.0148552
47	45.000	67.628	0.500	0.500	0.000	0.0152704	0.0152704
74	45.000	67.881	0.500	0.500	0.000	0.0154283	0.0154283
89	45.000	67.980	0.500	0.500	0.000	0.0154933	0.0154933
29	45.000	68.178	0.500	0.500	0.000	0.0156185	0.0156185
44	45.000	68.244	0.500	0.500	0.000	0.0156599	0.0156599
65	45.000	68.270	0.500	0.500	0.000	0.0156769	0.0156769
14	45.000	68.497	0.500	0.500	0.000	0.0158185	0.0158185
81	45.000	68.502	0.500	0.500	0.000	0.0158214	0.0158214
59	45.000	68.541	0.500	0.500	0.000	0.0158472	0.0158472
8	45.000	69.044	0.500	0.500	0.000	0.0161628	0.0161628
83	45.000	69.536	0.500	0.500	0.000	0.0164761	0.0164761
61	45.000	70.043	0.500	0.500	0.000	0.0168173	0.0168173
23	45.000	70.248	0.500	0.500	0.000	0.0170695	0.0170695
6	45.000	70.408	0.500	0.500	0.000	0.0172575	0.0172575
76	45.000	70.483	0.500	0.500	0.000	0.0173533	0.0173533
34	45.000	70.522	0.500	0.500	0.000	0.0173998	0.0173998
16	45.000	70.626	0.500	0.500	0.000	0.0175203	0.0175203
7	45.000	70.840	0.500	0.500	0.000	0.017784	0.017784
53	45.000	70.912	0.500	0.500	0.000	0.01787	0.01787
31	45.000	71.152	0.500	0.500	0.000	0.0181563	0.0181563
20	45.000	71.262	0.500	0.500	0.000	0.0182931	0.0182931
1	45.000	71.378	0.500	0.500	0.000	0.0184334	0.0184334
49	45.000	71.442	0.500	0.500	0.000	0.0185091	0.0185091
82	45.000	71.454	0.500	0.500	0.000	0.0185238	0.0185238
22	45.000	71.464	0.500	0.500	0.000	0.0185359	0.0185359
46	45.000	71.814	0.500	0.500	0.000	0.0189594	0.0189594
38	45.000	72.244	0.500	0.500	0.000	0.0194764	0.0194764
35	45.000	72.356	0.500	0.500	0.000	0.0196166	0.0196166
64	45.000	72.773	0.500	0.500	0.000	0.0201227	0.0201227
68	45.000	73.386	0.500	0.500	0.000	0.0208618	0.0208618
33	45.000	73.992	0.500	0.500	0.000	0.021596	0.021596
57	45.000	74.361	0.500	0.500	0.000	0.0220423	0.0220423
42	45.000	74.425	0.500	0.500	0.000	0.0221157	0.0221157
51	45.000	74.936	0.500	0.500	0.000	0.0227381	0.0227381
69	45.000	75.746	0.500	0.500	0.000	0.0237128	0.0237128
87	45.000	76.236	0.500	0.500	0.000	0.024304	0.024304
18	45.000	78.490	0.500	0.500	0.000	0.0270319	0.0270319
26	45.000	79.199	0.500	0.500	0.000	0.0278922	0.0278922
17	45.000	79.276	0.500	0.500	0.000	0.0279844	0.0279844
77	45.000	79.844	0.500	0.500	0.000	0.0286738	0.0286738
36	45.000	80.538	0.500	0.500	0.000	0.0295117	0.0295117
25	45.000	81.044	0.500	0.500	0.000	0.0301252	0.0301252
55	45.000	81.552	0.500	0.500	0.000	0.0307332	0.0307332
24	45.000	82.252	0.500	0.500	0.000	0.031581	0.031581
48	45.000	82.748	0.500	0.500	0.000	0.0321797	0.0321797
60	45.000	82.753	0.500	0.500	0.000	0.0321836	0.0321836
15	45.000	82.995	0.500	0.500	0.000	0.0324865	0.0324865
30	45.000	83.127	0.500	0.500	0.000	0.032646	0.032646
75	45.000	83.138	0.500	0.500	0.000	0.0326565	0.0326565
45	45.000	83.226	0.500	0.500	0.000	0.0327642	0.0327642
0	45.000	83.292	0.500	0.500	0.000	0.0328431	0.0328431
32	45.000	83.892	0.500	0.500	0.000	0.0335699	0.0335699
52	45.000	84.994	0.500	0.500	0.000	0.0349006	0.0349006
84	45.000	85.382	0.500	0.500	0.000	0.0353707	0.0353707
40	45.000	86.480	0.500	0.500	0.000	0.0366982	0.0366982
4	45.000	88.052	0.500	0.500	0.000	0.0385988	0.0385988
50	45.000	88.876	0.500	0.500	0.000	0.0395971	0.0395971
80	45.000	89.301	0.500	0.500	0.000	0.0401068	0.0401068
54	45.000	89.561	0.500	0.500	0.000	0.0404192	0.0404192
9	45.000	90.866	0.500	0.500	0.000	0.0420038	0.0420038
19	45.000	91.118	0.500	0.500	0.000	0.0423079	0.0423079
5	45.000	92.690	0.500	0.500	0.000	0.044207	0.044207
39	45.000	92.910	0.500	0.500	0.000	0.0444718	0.0444718
37	45.000	93.806	0.500	0.500	0.000	0.0455525	0.0455525
41	45.000	93.912	0.500	0.500	0.000	0.0456809	0.0456809
2	45.000	94.278	0.500	0.500	0.000	0.0461226	0.0461226
81	45.000	94.602	0.500	0.500	0.000	0.0465159	0.0465159
85	45.000	94.902	0.500	0.500	0.000	0.0468804	0.0468804
65	45.000	94.967	0.500	0.500	0.000	0.0469618	0.0469618
8	45.000	95.654	0.500	0.500	0.000	0.0477863	0.0477863
47	45.000	95.786	0.500	0.500	0.000	0.0479497	0.0479497
83	45.000	96.443	0.500	0.500	0.000	0.0487474	0.0487474
6	45.000	97.450	0.500	0.500	0.000	0.0499568	0.0499568
23	45.000	97.485	0.500	0.500	0.000	0.0500073	0.0500073
10	45.000	97.544	0.500	0.500	0.000	0.0500765	0.0500765
7	45.000	98.071	0.500	0.500	0.000	0.0507138	0.0507138
66	45.000	98.450	0.500	0.500	0.000	0.0511686	0.0511686
53	45.000	98.452	0.500	0.500	0.000	0.051173	0.051173
82	45.000	98.988	0.500	0.500	0.000	0.0518181	0.0518181
34	45.000	99.370	0.500	0.500	0.000	0.0522852	0.0522852
20	45.000	99.423	0.500	0.500	0.000	0.0523466	0.0523466
21	45.000	100.210	0.500	0.500	0.000	0.0534113	0.0534113
38	45.000	100.477	0.500	0.500	0.000	0.0538562	0.0538562
49	45.000	100.716	0.500	0.500	0.000	0.0542712	0.0542712
35	45.000	101.063	0.500	0.500	0.000	0.0548737	0.0548737
68	45.000	102.240	0.500	0.500	0.000	0.0568978	0.0568978
79	45.000	103.800	0.500	0.500	0.000	0.0595826	0.0595826
51	45.000	104.243	0.500	0.500	0.000	0.060347	0.060347
11	45.000	104.876	0.500	0.500	0.000	0.0614343	0.0614343
33	45.000	105.333	0.500	0.500	0.000	0.0622189	0.0622189
69	45.000	106.943	0.500	0.500	0.000	0.0649796	0.0649796
62	45.000	109.786	0.500	0.500	0.000	0.0698792	0.0698792
56	45.000	109.968	0.500	0.500	0.000	0.0701916	0.0701916
18	45.000	112.084	0.500	0.500	0.000	0.0738244	0.0738244
36	45.000	112.653	0.500	0.500	0.000	0.0748091	0.0748091
67	45.000	115.948	0.500	0.500	0.000	0.0804734	0.0804734
55	45.000	116.799	0.500	0.500	0.000	0.0819308	0.0819308
3	45.000	117.824	0.500	0.500	0.000	0.0836995	0.0836995
48	45.000	118.427	0.500	0.500	0.000	0.0847313	0.0847313
52	45.000	119.302	0.500	0.500	0.000	0.0862461	0.0862461
72	45.000	123.610	0.500	0.500	0.000	0.0936561	0.0936561
40	45.000	124.226	0.500	0.500	0.000	0.0947153	0.0947153
4	45.000	125.633	0.500	0.500	0.000	0.0971349	0.0971349
22	45.000	126.544	0.500	0.500	0.000	0.0986936	0.0986936
37	45.000	132.518	0.500	0.500	0.000	0.108967	0.108967
64	45.000	132.794	0.500	0.500	0.000	0.109451	0.109451
2	45.000	135.762	0.500	0.500	0.000	0.114545	0.114545
41	45.000	136.143	0.500	0.500	0.000	0.115203	0.115203
66	45.000	139.532	0.500	0.500	0.000	0.121032	0.121032
10	45.000	140.789	0.500	0.500	0.000	0.123201	0.123201
21	45.000	142.162	0.500	0.500	0.000	0.125567	0.125567
86	45.000	144.956	0.500	0.500	0.000	0.130363	0.130363
77	45.000	148.484	0.500	0.500	0.000	0.136438	0.136438
79	45.000	149.319	0.500	0.500	0.000	0.137872	0.137872
11	45.000	152.555	0.500	0.500	0.000	0.144035	0.144035
56	45.000	160.191	0.500	0.500	0.000	0.158944	0.158944
67	45.000	165.727	0.500	0.500	0.000	0.169751	0.169751
85	45.000	178.860	0.500	0.500	0.000	0.195399	0.195399
72	45.000	180.739	0.500	0.500	0.000	0.199074	0.199074
22	45.000	181.624	0.500	0.500	0.000	0.200788	0.200788
78	45.000	190.282	0.500	0.500	0.000	0.217702	0.217702
64	45.000	192.815	0.500	0.500	0.000	0.222655	0.222655
70	45.000	205.419	0.500	0.500	0.000	0.247386	0.247386
62	45.000	208.420	0.500	0.500	0.000	0.253314	0.253314
77	45.000	217.124	0.500	0.500	0.000	0.270506	0.270506
3	45.000	224.264	0.500	0.500	0.000	0.284597	0.284597
63	45.000	240.309	0.500	0.500	0.000	0.316288	0.316288
85	45.000	262.818	0.500	0.500	0.000	0.357532	0.357532
86	45.000	280.520	0.500	0.500	0.000	0.388056	0.388056
62	45.000	307.054	0.500	0.500	0.000	0.433831	0.433831
3	45.000	330.704	0.500	0.500	0.000	0.474614	0.474614
71	45.000	334.799	0.500	0.500	0.000	0.481673	0.481673
78	45.000	369.316	0.500	0.500	0.000	0.541207	0.541207
70	45.000	399.930	0.500	0.500	0.000	0.594014	0.594014
86	45.000	416.084	0.500	0.500	0.000	0.621862	0.621862
63	45.000	469.404	0.500	0.500	0.000	0.713836	0.713836
78	45.000	548.350	0.500	0.500	0.000	0.834193	0.834193
70	45.000	594.441	0.500	0.500	0.000	0.898636	0.898636
71	45.000	660.218	0.500	0.500	0.000	0.990582	0.990582
63	45.000	698.499	0.500	0.500	0.000	1.04411	1.04411
71	45.000	985.637	0.500	0.500	0.000	1.44552	1.44552
